ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Année_de_construction,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Type_de_chauffage,Type_de_vitrage,Raccordé_au_gaz_de_ville,Nombre_de_façades,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Air_conditionné,Alarme_antieffraction,Ascenseur,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Nombre_détages_de_limmeuble,Surface_de_la_terrasse,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Disponibilité_du_bien,Meublé,Étage_de_lappartement,Parlophone,Chauffage_au_sol,Largeur_de_la_façade,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Niveau_E,Niveau_K,Permis_durbanisation_accordé,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_du_séjour,Nombre_de_place_de_parking_intérieur,Orientation_de_la_terrasse,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_de_la_cuisine,Panneaux_solaires,Surface_du_jardin,Raccordé_aux_égouts,Citerne_à_eau_de_pluie,Emission_de_CO2,Surface_salle_à_manger,Porte_daccès_sécurisée,Conso_annuelle_totale_dénergie_primaire,Surface_des_caves,Type_de_cuisine,Compteur_électrique_individuel,Compteur_deau_individuel,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Surface_de_lades_salles_de_bain,Nombre_de_douches,Surface_du_grenier,Compteur_Bihoraire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Possibilités_pour_profession_libérale,Station_de_charge_électrique,Appartement_de_service,Attestation__Citernes_à_mazout,Surface_de_la_véranda,Surface_du_garage,Surface_totale,Porte_de_garage_motorisée,Adoucisseur_deau,Maison_basse_énergie,Pompe_à_chaleur,Compteur_de_gaz_individuel,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_du_dressing,Surface_du_bureau,Clef_électronique,Surface_chambre_à_coucher_5,Attestation__Installation_électrique__Validité,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs43525,RBS43525,Appartement à vendre,455000,Langestraat 80 1.01,8400 Ostende,Nouveau,Non,2,,,,,,,,,,,,,,Oui,,109 m²,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Equipée,1,1,,Simple vitrage,Non,,,Oui,Non,Non,Oui,Non,,,10 m²,Non,Non,Non,Immédiatement,Non,1,,Non,,,,,,Non,,,,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,,,,,,,,,,,,Non,,,,,Non,Non,Non,,,,Non,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs43524,RBS43524,Appartement à vendre,315000,Langestraat 80 0.01,8400 Ostende,Nouveau,Non,1,,,,,,,,,,,,,,Oui,,74 m²,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Equipée,1,1,,Simple vitrage,Non,,,Oui,Non,Non,Non,Non,,,32 m²,Non,Non,Non,Immédiatement,Non,0,,Non,,,,,,Non,,,,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,,,,,,,,,,,,Non,,,,,Non,Non,Non,,,,Non,,,
https://immovlan.be/fr/detail/duplex/a-vendre/8400/ostende/rbs43523,RBS43523,Duplex à vendre,615000,Langestraat 80 4.01,8400 Ostende,Nouveau,Non,2,,,,,,,,,,,,,,Oui,,134 m²,Oui,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,Equipée,2,2,,Simple vitrage,Non,,,Oui,Non,Non,Non,Non,,,8 m²,Non,Non,Non,Immédiatement,Non,4,,Non,,,,,,Oui,,,,,,,,,,,,,Non,,,,,,,,,,,,Non,,,,,,,,,,,,,,,Non,,,,,Non,Non,Non,,,,Non,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbo94828,RBO94828,Appartement à vendre,195000,Nieuwpoortsesteenweg 219,8400 Ostende,Excellent,,2,,,,,,,,,,,,,,Oui,,,Oui,,174 kWh/m²/an,20231024-0003022662-RES-1,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,Oui,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs36344,RBS36344,Appartement à vendre,149000,Nieuwpoortsesteenweg 435 03.05,8400 Ostende,,,,40 m²,,,,,,,,,,,,,Oui,,,Oui,,159 kWh/m²/an,3301964,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2006,,1,,,Double vitrage,,,03/07/2034,Oui,,,Oui,,,,4 m²,,,,,Oui,3,Oui,,,,,,,,,,27 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs36115,RBS36115,Appartement à vendre,265000,Visserskaai 33 101,8400 Ostende,,,1,63 m²,,,,,,,,,,,,,Oui,,,,,124 kWh/m²/an,20230318-0002838686-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1979,,1,1,Gaz,,,,,,Non,Non,Non,Non,,,,Non,Non,Non,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/8400/ostende/rbs35650,RBS35650,Loft à vendre,670000,Cirkelstraat 21A,8400 Ostende,Remis à neuf,Non,4,435 m²,Non,Oui,Non,Non,Oui,Non,Non,,,,,,Oui,,,Oui,Non,190 kWh/m²/an,0003445573-RES-1,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,1899,Equipée,2,2,Gaz,Double vitrage,Oui,,28/11/2034,,,,,,,2,107 m²,,,,,,1,,,,,,,,,15 m²,15 m²,101 m²,,,,,,,36 m²,24 m²,50 m²,,,,,,,,,,,,,,,6 m²,,80 m²,,,,,,,,,,,,,,,,,,,,15 m²,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs34687,RBS34687,Appartement à vendre,395000,Koningsstraat 43 A,8400 Ostende,À rénover,,5,217 m²,,,,,,,,Oui,1,,,,Oui,,,Oui,Non,194 kWh/m²/an,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1956,Semi-équipée,1,2,Gaz,Double vitrage,Oui,,10/04/2034,Oui,,,Oui,Non,,6,55 m²,,Non,,Immédiatement,Non,,Oui,,17 m,,17 m,,,Non,25 m²,10 m²,80 m²,,Nord-ouest,,,,,15 m²,13 m²,18 m²,,,Oui,,7392,,,,,Kitchenette,,,,,9 m²,,,,,,,,,,,,,,,,,,,,,,,,,10 m²,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs34676,RBS34676,Appartement à vendre,219000,Alfons Pieterslaan 75 0102,8400 Ostende,Normal,,2,114 m²,,,,,,,,Oui,,,,,Oui,,,Oui,Non,106 kWh/m²/an,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1975,,1,1,Gaz,Double vitrage,Oui,2,08/07/2033,Oui,,,Oui,Non,Sud,1,,,Non,,,Non,1,Oui,,7 m,,7 m,,,Non,16 m²,12 m²,,1,,,,,,,,,,,Oui,,2371,,,12054 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs34674,RBS34674,Appartement à vendre,219000,Leffingestraat 151 0403,8400 Ostende,Normal,,2,84 m²,,,,,,,,Oui,1,,,,,,,Oui,Non,283 kWh/m²/an,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,1980,,1,1,Gaz,Double vitrage,Oui,,,Oui,,,Oui,Non,Sud,1,,,Non,,A l’acte,Non,4,Oui,,16 m,,16 m,,,Non,12 m²,9 m²,,1,,,,,,,,,,,Oui,,4557,,,283 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/studio/a-vendre/8400/ostende/rbs33613,RBS33613,Studio à vendre,99500,Nieuwpoortsesteenweg 505 05.01,8400 Ostende,À rénover,,1,40 m²,Oui,,,,,,,,,,,,Oui,,,Oui,,1272 kWh/m²/an,3499760,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Information non communiquée,Information non communiquée,1969,,1,1,Gaz,Double vitrage,Oui,2,,Oui,,,Oui,,,5,17 m²,,,,,,5,,,,,,,,,7 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs31721,RBS31721,Appartement à vendre,385000,Jozef II straat 25 02.01,8400 Ostende,,,2,99 m²,,,,,,,,,,,,,Oui,,,Oui,,35 kWh/m²/an,35013G-DBA_2017020105/EP17982/A201/D01/SD0006,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2022,,1,1,Gaz,Double vitrage,Oui,,24/08/2032,Oui,,,Oui,,,4,10 m²,,,,,,2,Oui,,,,,,,,16 m²,9 m²,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbr83919,RBR83919,Appartement à vendre,297500,Troonstraat 38 01.06,8400 Ostende,À rénover,,2,88 m²,Oui,,,,,,,Oui,1,,,,Oui,,,Oui,,143 kWh/m²/an,3184518,"oui, attestation non conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1981,,1,1,Gaz,Double vitrage,Oui,2,21/03/2034,Oui,,,Oui,,,9,39 m²,,,,,,1,Oui,,,,,,,,13 m²,13 m²,,,,,,,,,,,,,,,,,,,2 m²,,,,,,,,,,,,,,,,,18 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs02004,RBS02004,Appartement à vendre,,,8400 Ostende,,,2,70 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Sud-ouest,,33 m²,,Non,,,Non,1,Oui,,,,,,,,10 m²,10 m²,36 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs02003,RBS02003,Appartement à vendre,,,8400 Ostende,,,3,126 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,2,2,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,40 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,8 m²,57 m²,,Sud,,,,,21 m²,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs02002,RBS02002,Appartement à vendre,,,8400 Ostende,,,1,71 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,8 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,,45 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs02000,RBS02000,Appartement à vendre,,,8400 Ostende,,,2,84 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,10 m²,,Non,,,Non,1,Oui,,,,,,,,16 m²,10 m²,32 m²,,Nord-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01999,RBS01999,Appartement à vendre,,,8400 Ostende,,,2,73 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,8 m²,,Non,,,Non,1,Oui,,,,,,,,7 m²,11 m²,34 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01998,RBS01998,Appartement à vendre,,,8400 Ostende,,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,20 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,10 m²,32 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01996,RBS01996,Appartement à vendre,,,8400 Ostende,,,2,72 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,13 m²,,Non,,,Non,1,Oui,,,,,,,,10 m²,10 m²,48 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01995,RBS01995,Appartement à vendre,,,8400 Ostende,,,2,82 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,8 m²,,Non,,,Non,1,Oui,,,,,,,,14 m²,10 m²,43 m²,,Sud-est,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01993,RBS01993,Appartement à vendre,,,8400 Ostende,,,2,71 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,10 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,8 m²,34 m²,,Nord-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01992,RBS01992,Appartement à vendre,,,8400 Ostende,,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,20 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,9 m²,40 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01991,RBS01991,Appartement à vendre,,,8400 Ostende,,,2,73 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,13 m²,,Non,,,Non,1,Oui,,,,,,,,10 m²,9 m²,48 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01990,RBS01990,Appartement à vendre,,,8400 Ostende,,,2,82 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,8 m²,,Non,,,Non,1,Oui,,,,,,,,12 m²,9 m²,27 m²,,Nord-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01985,RBS01985,Appartement à vendre,,,8400 Ostende,,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,20 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,10 m²,40 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01984,RBS01984,Appartement à vendre,,,8400 Ostende,,,2,73 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,18 m²,,Non,,,Non,1,Oui,,,,,,,,10 m²,10 m²,40 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01983,RBS01983,Appartement à vendre,,,8400 Ostende,,,2,82 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-ouest,,11 m²,,Non,,,Non,1,Oui,,,,,,,,10 m²,12 m²,43 m²,,Sud-est,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01982,RBS01982,Appartement à vendre,,,8400 Ostende,,,1,48 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-est,,4 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,,27 m²,,Nord-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01981,RBS01981,Appartement à vendre,,,8400 Ostende,,,1,65 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-est,,6 m²,,Non,,,Non,1,Oui,,,,,,,,21 m²,,28 m²,,Nord-est,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01980,RBS01980,Appartement à vendre,,,8400 Ostende,,,2,73 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-est,,13 m²,,Non,,,Non,1,Oui,,,,,,,,10 m²,7 m²,34 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01979,RBS01979,Appartement à vendre,,,8400 Ostende,,,2,75 m²,,,,,,,,,,,,,Oui,,,Oui,,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-est,,26 m²,,Non,,,Non,1,Oui,,,,,,,,11 m²,12 m²,45 m²,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01978,RBS01978,Appartement à vendre,,,8400 Ostende,,,2,73 m²,,,,,,,,,,,,,Oui,,,Oui,,,,,,Information non communiquée,Information non communiquée,2025,Equipée,1,,,Double vitrage,Oui,2,,,,,Oui,Oui,,,30 m²,,,,,Non,1,Oui,,,,,,,,10 m²,9 m²,,,Sud-ouest,,,,,,,,,,Oui,,,,Oui,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01977,RBS01977,Appartement à vendre,,,8400 Ostende,,,1,58 m²,,,,,,,,,,,Oui,,Oui,,,Oui,,,,,,Information non communiquée,Information non communiquée,2025,Equipée,1,1,,Double vitrage,Oui,2,,,,,Oui,Oui,Nord-est,,,,,,,Non,0,Oui,,,,,,,,9 m²,,25 m²,,Sud-ouest,,,,,,,,,77 m²,Oui,,,,Oui,,,Américaine,,,,,3 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs01936,RBS01936,Appartement à vendre,297500,Alfons Pieterslaan 58 02.02,8400 Ostende,Nouveau,,2,93 m²,,,,,,,,,,,,,Oui,,,Oui,Non,,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,2023,Equipée,1,,Gaz,Double vitrage,Oui,2,,,,,Oui,Oui,,2,13 m²,,Non,,,Non,2,Oui,,,,,,,,10 m²,10 m²,36 m²,,Sud,,,,,,,,,,Oui,,,,,,,Américaine,,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbs00375,RBS00375,Maison à vendre,395000,Nieuwpoortsesteenweg 244,8400 Ostende,À rénover,,2,196 m²,,,,,,,,,,,Non,,Non,,,,,872 kWh/m²/an,,pas d'application,,Pas de risque d’inondation,Information non communiquée,1948,Super équipée,1,2,Electrique,,,,,,,,Non,,,2,,,,,A l’acte,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbs00371,RBS00371,Appartement à vendre,395000,Nieuwpoortsesteenweg 244,8400 Ostende,À rénover,,2,196 m²,,,,,,,,,,,Non,,Non,,,,,872 kWh/m²/an,,pas d'application,,Pas de risque d’inondation,Information non communiquée,1948,Super équipée,1,2,Electrique,,,,,,,,Non,,,2,,,,,A l’acte,Non,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison-de-maitre/a-vendre/8400/ostende/rbr99066,RBR99066,Maison de maître à vendre,695000,Prinses Clementinaplein 44,8400 Ostende,,Non,6,351 m²,Non,Oui,Non,Non,Non,Non,Non,Oui,2,,,,Oui,,,,Non,147 kWh/m²/an,20241120-0003452397-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1912,Equipée,1,2,Non specifié,,,2,,,Non,Oui,Non,Non,,5,,Oui,Non,Non,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8400/ostende/rbr97170,RBR97170,Appartement à vendre,120000,Blauwkasteelstraat 32 0401,8400 Ostende,,,1,54 m²,,,,,,,,,,,,,,,,,,384 kWh/m²/an,20240731-0003323648-RES-1,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,1968,,1,1,Gaz,Double vitrage,,,,,Non,Non,Non,Non,,,,Non,,Non,A l’acte,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8400/ostende/rbr95821,RBR95821,Maison à vendre,399000,Stationsstraat 106,8400 Ostende,,,4,156 m²,,Oui,,,,,,Oui,1,,Oui,,Oui,190 m²,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,2025,Equipée,1,2,Non specifié,,,3,,Oui,Non,Non,Non,Non,,2,8 m²,Non,Non,Non,,,,,Oui,,,,30,0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
