ad_link,Ref,Titre,Prix,Addresse,Localite,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Garage,Type_de_chauffage,Type_de_vitrage,Nombre_de_façades,Jardin,Terrasse_aménagée,Conso_spécifique_dénergie_primaire,Conso_annuelle_totale_dénergie_primaire,Référence_PEB,Type_de_zone_inondable,Zone_inondable_délimitée,Etat_du_bien,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_du_séjour,Caves,Grenier,Salle_à_manger,Surface_salle_à_manger,Dressing,Buanderie,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Maison_basse_énergie,Panneaux_solaires,Panneaux_solaires_thermiques,Chauffage_au_sol,Compteur_deau_individuel,Air_conditionné,Domotique,Parlophone,Alarme_antieffraction,Porte_daccès_sécurisée,HammamSaunaJacuzzi,Feu_ouvert,Nombre_détages_de_limmeuble,Raccordé_aux_égouts,Raccordé_à_leau_courante,Emission_de_CO2,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Le_bien_fait_lobjet_dun_droit_de_préemption,Attestation__Asbuilt,Disponibilité_du_bien,Surface_chambre_à_coucher_4,Type_de_cuisine,Nombre_de_douches,Ascenseur,Accessible_aux_moins_valides,Raccordé_au_gaz_de_ville,Citerne_à_eau_de_pluie,Piscine_extérieure,Date_de_validité_PEB,Meublé,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Surface_de_la_terrasse,Surface_totale_du_terrain,Profondeur_du_terrain,Largeur_du_terrain_à_rue,Véranda,Local_vélo,Nombre_de_places_de_parking_extérieur,Surface_du_jardin,Surface_du_bureau,Nombre_de_place_de_parking_intérieur,Adoucisseur_deau,Étage_de_lappartement,Balcon,Surface_du_garage,Orientation_du_jardin,Surface_des_caves,Surface_du_grenier,Surface_de_lades_salles_de_bain,Attestation__Installation_électrique__Validité,Clef_électronique,Orientation_de_la_terrasse,Possibilités_pour_profession_libérale,Surface_totale,Pompe_à_chaleur,Compteur_Bihoraire,Niveau_S,Surface_constructible,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Surface_chambre_à_coucher_5,Station_de_charge_électrique,Surface_du_dressing,Niveau_E,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Niveau_K,Porte_de_garage_motorisée,Affectation_urbanistique_la_plus_récente,Attestation__Citernes_à_mazout__Validité,Espace_ouvert_sensible_à_leau__WORG,Compteur_électrique_individuel,Compteur_de_gaz_individuel,Adaptations_pour_les_seniors,Surface_de_la_véranda
https://immovlan.be/fr/detail/appartement/a-vendre/4400/flemalle/vbc92106,VBC92106,Appartement à vendre,210000,Grand Place 9 021,4400 Flémalle,,,3,84 m²,Oui,,Double vitrage,3,,,220 kWh/m²/an,22042 kWh/an,,Pas de risque d’inondation,Information non communiquée,Nouveau,12 m²,8 m²,12 m²,28 m²,,,,,,,1,Equipée,11 m²,1,1,,,,,,,,Oui,,,,,2,Oui,,57,"oui, attestation conforme",,,,,,A l’acte,,Américaine,1,Non,Non,,,,,Non,Sud,,,,,,,,,,,,,,,20 m²,,,,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7110/strepy-bracquegnies/vbc92105,VBC92105,Maison à vendre,235000,Résidence du Haut Lieu 10,7110 Strépy-Bracquegnies,Non,1973,1,,Oui,Mazout,,3,Oui,,182 kWh/m²/an,,20250618039559,Information non communiquée,Information non communiquée,À rénover,,,,,Non,,Non,,Non,Non,1,,,,,,,,,,,,,,,,,,,,,pas d'application,,,,,,,,,2,Non,,,,,,Non,,,,941 m²,,,Non,Non,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9402/meerbeke/rbt73304,RBT73304,Maison à vendre,699000,Brusselsesteenweg 463,9402 Meerbeke,,1950,6,333 m²,Oui,,Double vitrage,3,Oui,Oui,175 kWh/m²/an,,,Information non communiquée,Information non communiquée,Normal,13 m²,24 m²,18 m²,61 m²,,,,,,,1,Equipée,19 m²,3,2,,Oui,,,,Oui,,,,,,,,Oui,Oui,,"oui, attestation conforme",,Oui,Non,Non,,A l’acte,17 m²,Américaine,,Non,,,Oui,,,Non,,,,2331 m²,,,,,8,1900 m²,,1,,,,30 m²,Sud,,,11 m²,,,,,,,,,,,16 m²,Oui,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt73303,RBT73303,Maison à vendre,699000,Brusselsesteenweg 463,9400 Ninove,,1950,6,333 m²,Oui,,,3,Oui,Oui,175 kWh/m²/an,,,Information non communiquée,Information non communiquée,Normal,13 m²,24 m²,18 m²,61 m²,,,,,,,1,Equipée,19 m²,3,2,,Oui,,,,Oui,,,,,,,,Oui,Oui,,,,Oui,Non,Non,,A l’acte,17 m²,Américaine,,Non,,,Oui,,,Non,,,,2331 m²,,,,,8,1900 m²,,1,,,,30 m²,Sud,,,11 m²,,,,,,,,,,,16 m²,Oui,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1470/genappe/vbc92104,VBC92104,Maison à vendre,650000,Rue de la Croix 17,1470 Genappe,Non,1964,6,248 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,339 kWh/m²/an,64970 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,10 m²,14 m²,13 m²,55 m²,Oui,Oui,,,,,1,Super équipée,19 m²,1,4,,Oui,,,,,,Oui,Oui,,Oui,Oui,1,Oui,Oui,84,"oui, attestation non conforme",,Non,Non,Non,,Immédiatement,14 m²,,2,Non,Non,,,,22/01/2035,Non,,8 m,80 m²,6600 m²,155 m,8 m,,,4,4746 m²,7 m²,,,,,,Nord,7 m²,,,,,,,,,,,,,14 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1472/vieux-genappe/vbc92103,VBC92103,Appartement à vendre,315000,Rue de Bruxelles 151 A,1472 Vieux-Genappe,,2018,2,71 m²,,Gaz,Double vitrage,2,,Oui,101 kWh/m²/an,10802 kWh/an,,Pas de risque d’inondation,Information non communiquée,Excellent,14 m²,11 m²,,26 m²,,,,,,,,Super équipée,6 m²,1,1,,,,,,,,Oui,,,,,2,Oui,Oui,19,"oui, attestation conforme",,,,,,A l’acte,,,1,Oui,Oui,,,,12/07/2029,,,,5 m²,,,,,,,,,,,2,,,,,,6 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4500/tihange/vbc92101,VBC92101,Maison à vendre,225000,,4500 Tihange,,1950,3,128 m²,Oui,Bois,Double vitrage,3,Oui,Oui,316 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,À rénover,18 m²,7 m²,33 m²,20 m²,Oui,,,,,,2,,17 m²,1,1,,,,,,,,,Oui,,,,4,Oui,Oui,9,"oui, attestation non conforme",,,,,,A l’acte,,,1,Non,Non,,,,18/06/2035,,,7 m,13 m²,865 m²,40 m,7 m,Oui,,2,654 m²,,,,,,,,32 m²,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1540/herne/rbt73300,RBT73300,Immeuble mixte à vendre,449000,Geraardsbergsestraat 16,1540 Herne,,,3,250 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,370 kWh/m²/an,,,Information non communiquée,Information non communiquée,,13 m²,13 m²,25 m²,41 m²,Oui,Oui,,,,,1,,22 m²,1,2,,,,,,,,,,,,,,Oui,Oui,,"oui, attestation conforme",,,,Non,,A l’acte,,,1,,,Oui,,,,Non,Nord-est,10 m,15 m²,323 m²,,10 m,,,,25 m²,,1,,,,,,,,,,,Sud-ouest,,,,,,,,,Oui,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1541/sint-pieters-kapelle/rbt73297,RBT73297,Immeuble mixte à vendre,449000,Geraardsbergsestraat 16,1541 Sint-Pieters-Kapelle,,,3,250 m²,Oui,Gaz,Double vitrage,3,Oui,Oui,370 kWh/m²/an,,,Information non communiquée,Information non communiquée,,13 m²,13 m²,25 m²,41 m²,Oui,Oui,,,,,1,,22 m²,1,1,,,,,,,,,,,,,,Oui,Oui,,"oui, attestation conforme",,,,Non,,A l’acte,,,1,,,Oui,,,,Non,Nord-est,10 m,15 m²,323 m²,,10 m,,,,25 m²,,1,,,,,,,,,,,Sud-ouest,,,,,,,,,Oui,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/7730/estaimpuis/vbc92100,VBC92100,Appartement à vendre,205000,Contour de l'Eglise 12,7730 Estaimpuis,Non,1996,2,108 m²,Oui,Gaz,Double vitrage,,,,211 kWh/m²/an,,2018011021575,Information non communiquée,Information non communiquée,Normal,,,,,Non,,Non,,Non,Non,,,,1,1,,,,,,,,,,,,,,Oui,,,,,,,,,A convenir,,,,,,,,,,,,,,,,,Non,Non,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4000/liege/vbc92099,VBC92099,Maison à vendre,375000,Rue Albert Mockel 23,4000 Liège,Non,,5,,,Gaz,Double vitrage,2,,,351 kWh/m²/an,,20250616018527,Information non communiquée,Information non communiquée,À rénover,,,,,Non,,Non,,Non,Non,,,,1,2,,,,,,,,,,,,,2,Oui,,,,,,,Non,,Immédiatement,,,1,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1050/ixelles/vbc92098,VBC92098,Maison à vendre,765000,,1050 Ixelles,Non,1883,3,271 m²,,Gaz,,2,,Oui,202 kWh/m²/an,,20221221-0000629330-01-3,Pas de risque d’inondation,Information non communiquée,À rénover,,,,31 m²,Non,,Non,,Non,Non,,,,2,4,,,,,,,,,,,,,,,Oui,40,"oui, attestation conforme",,,,Non,,A convenir,,,,Non,,Oui,,,21/12/2032,Non,Ouest,,11 m²,97 m²,15 m,,Non,Non,,,23 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/7000/mons/vbc92097,VBC92097,Rez-de-chaussée à vendre en viager,20000,Digue de Cuesmes 10-12 6.4,7000 Mons,Non,,2,83 m²,,Electrique,Double vitrage,,,,291 kWh/m²/an,,20210906011717,Information non communiquée,Information non communiquée,,,,,,Non,,Non,,Non,Non,,,,1,,,,,,,,,,,,,,,,,,"oui, attestation conforme",,,,,,,,,,,,,,,,,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/8460/oudenburg/rbt73296,RBT73296,Immeuble mixte à vendre,670000,Ettelgemsestraat 62,8460 Oudenburg,,,4,263 m²,Oui,Gaz,Double vitrage,2,,Oui,215 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Normal,,,,,,Oui,,,,,1,Super équipée,,1,1,,,,,,,,,Oui,Oui,,,,Oui,Oui,,"oui, attestation conforme",,Oui,,Non,,A l’acte,,,,Non,,Oui,Oui,,04/12/2024,,,,47 m²,,,,,,,,,,,,,,,,,,,,Sud-ouest,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/4000/liege/vbc92094,VBC92094,Appartement à vendre,250000,Rue Saint-Gilles 69,4000 Liège,Oui,1874,5,220 m²,,,Double vitrage,2,,Oui,372 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,À rénover,,,,,,,,,,,,Equipée,,4,4,,,,,,,,,,,,,2,,,,"oui, attestation conforme",,Non,Oui,Non,,A l’acte,,Américaine,4,Non,Non,,,,,Non,Nord-ouest,5 m,,,,5 m,,,,,,,,,,,,,,,,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/4040/herstal/vbc92093,VBC92093,Maison à vendre,125000,Rue du Tige 212,4040 Herstal,,1855,2,77 m²,,,Double vitrage,3,,Oui,545 kWh/m²/an,51093 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,16 m²,17 m²,,18 m²,,,Oui,16 m²,,,,,,1,1,,,,,,,,,,,,,1,Oui,,128,"oui, attestation non conforme",,,,,,A l’acte,,,1,Non,Non,,,,12/03/2035,Non,,4 m,,,,4 m,,,,,,,,,,,,,,,,,Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6200/bouffioulx/vbc92090,VBC92090,Maison à vendre,147000,Avenue Emile Vandervelde 156,6200 Bouffioulx,,,3,181 m²,Oui,Mazout,Double vitrage,2,Oui,Oui,385 kWh/m²/an,84485 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,17 m²,20 m²,,41 m²,Oui,Oui,,,,,1,,20 m²,1,1,,,,,,,,,,,,,2,Oui,Oui,95,"oui, attestation non conforme",,,,,,A l’acte,,,1,Non,Non,,,,,,,8 m,23 m²,400 m²,56 m,8 m,Oui,,,218 m²,,,,,,,Nord-ouest,24 m²,52 m²,5 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/6120/ham-sur-heure-nalinnes/vbc92089,VBC92089,Maison à vendre,267000,Rue Couture 81,6120 Ham-sur-Heure-Nalinnes,,1962,3,105 m²,Oui,Mazout,Double vitrage,4,Oui,Oui,351 kWh/m²/an,41588 kWh/an,,Information non communiquée,Information non communiquée,Normal,13 m²,17 m²,9 m²,30 m²,Oui,Oui,,,,,1,,14 m²,,1,,,,,,,,,,,,,2,Oui,Oui,87,,,,,,,A l’acte,,,1,,,,,,,,,9 m,20 m²,725 m²,43 m,9 m,,,1,660 m²,,,,,,,Nord-est,15 m²,41 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/9230/wetteren/rbt73295,RBT73295,Appartement à vendre,255000,Neerstraat 40 11,9230 Wetteren,,1998,2,92 m²,Oui,,Double vitrage,2,,,162 kWh/m²/an,,,Risque élevé,Information non communiquée,Normal,,,,,Oui,,,,,,1,Super équipée,,1,1,,,,,,,,Oui,,Oui,,,,Oui,Oui,1985,"oui, attestation non conforme",,Oui,Non,Non,,A l’acte,,,,Oui,,,,,08/05/2035,Non,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7100/la-louviere/vbc92084,VBC92084,Maison à vendre,214999,,7100 La Louvière,,1912,4,190 m²,,Gaz,,2,Oui,Oui,247 kWh/m²/an,46921 kWh/an,,Pas de risque d’inondation,Information non communiquée,Normal,21 m²,21 m²,16 m²,19 m²,Oui,,Oui,15 m²,,,,Equipée,11 m²,1,2,,,,,,,,,,,,,3,Oui,Oui,41,"non, pas d'attestation",,,,,,A l’acte,20 m²,Américaine,1,Non,Non,Oui,,,07/12/2033,Non,,,,458 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9400/ninove/rbt73294,RBT73294,Maison à vendre,175000,Pamelstraat 69,9400 Ninove,Non,1875,2,76 m²,,,Double vitrage,2,,Oui,328 kWh/m²/an,,,Information non communiquée,Information non communiquée,,13 m²,9 m²,,36 m²,,Oui,,,,,,Super équipée,,1,,,,,,,,,,,,,,2,Oui,Oui,,"oui, attestation conforme",,Oui,,Non,,,,,,Non,Non,Oui,,,,Non,Nord-ouest,,,100 m²,,,,,,,,,,,,,,,,,07/07/2011,,Sud-est,,,,,,,,,,,,,,,,,,,,,,,Non,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8530/harelbeke/rbt73289,RBT73289,Maison à vendre,389000,Kollegelaan 127,8530 Harelbeke,,2018,3,,,,,2,Oui,Oui,24 kWh/m²/an,,,Information non communiquée,Information non communiquée,Excellent,,,,,,Oui,,,,,,Super équipée,,1,2,,,,Oui,,,,,,,,,,Oui,Oui,,"oui, attestation conforme",,Oui,,Non,,,,,,,,Oui,Oui,,08/10/2028,,,,,244 m²,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8500/courtrai/rbt73288,RBT73288,Appartement à vendre,275000,Koning Albertstraat 5 22,8500 Courtrai,,1981,2,91 m²,Oui,Gaz,Double vitrage,2,,Oui,131 kWh/m²/an,,,Information non communiquée,Information non communiquée,Normal,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,Oui,Oui,,,,,,Non,,A l’acte,,,,Oui,,Oui,,,06/06/2035,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/9470/denderleeuw/rbt73287,RBT73287,Maison à vendre,349000,Koningin Astridstraat 15,9470 Denderleeuw,,,5,200 m²,Oui,Mazout,Double vitrage,2,Oui,Oui,364 kWh/m²/an,,,Pas de risque d’inondation,Information non communiquée,Normal,16 m²,15 m²,16 m²,35 m²,Oui,Oui,,,,,1,,17 m²,1,1,,Oui,,,,,,,,,,,2,,Oui,,,,,Non,Non,,Immédiatement,17 m²,,1,Non,Non,Oui,Oui,,16/06/2035,Non,,10 m,48 m²,514 m²,,10 m,,,,244 m²,,,,,,33 m²,,,,,,,,,,,,,,,23 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7060/soignies/vbc92079,VBC92079,Villa à vendre,495000,Chemin des Aulnées 121,7060 Soignies,Non,,4,194 m²,Oui,Mazout,,4,Oui,Oui,192 kWh/m²/an,,20250606024800,Information non communiquée,Information non communiquée,,,,,30 m²,Non,,Non,,Non,Non,2,,,1,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,30 m²,4300 m²,,,Non,Non,8,3400 m²,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7190/ecaussinnes/vbc92078,VBC92078,Maison à vendre,200000,Rue de la Marlière 4,7190 Ecaussinnes,Non,,4,140 m²,Oui,Gaz,,2,,Oui,329 kWh/m²/an,,20240913000888,Information non communiquée,Information non communiquée,,,,,35 m²,Non,,Non,,Non,Non,1,,,1,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,11 m²,90 m²,,,Non,Non,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7850/petit-enghien/vbc92077,VBC92077,Maison à vendre,570000,Chaussée de Bruxelles 137-139,7850 Petit-Enghien,Non,,3,272 m²,Oui,Mazout,,3,Oui,,526 kWh/m²/an,,20250612002161,Information non communiquée,Information non communiquée,,,,,35 m²,Non,,Non,,Non,Non,1,,,1,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,2648 m²,,,Non,Non,5,2050 m²,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92074,VBC92074,Maison à vendre,310000,Rue Léon Maubert 30,7060 Soignies,Non,,3,110 m²,Oui,Air pulsé,,3,Oui,Oui,4 kWh/m²/an,,20181121500527,Information non communiquée,Information non communiquée,,,,,41 m²,Non,,Non,,Non,Non,1,,,1,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Sud-est,,20 m²,285 m²,,,Non,Non,,166 m²,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7061/casteau/vbc92073,VBC92073,Villa à vendre,425000,Chemin de Princes 16 A,7061 Casteau,Non,,5,189 m²,Oui,Electrique,,4,Oui,Oui,423 kWh/m²/an,,20250607000568,Information non communiquée,Information non communiquée,,,,,42 m²,Non,,Non,,Non,Non,1,,,1,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,25 m²,1890 m²,,,Non,Non,4,1000 m²,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/horrues/vbc92071,VBC92071,Maison à vendre,215000,Chausée de Lessines 240,7060 Horrues,Non,,2,261 m²,,Gaz,,4,Oui,Oui,670 kWh/m²/an,,20210430005055,Information non communiquée,Information non communiquée,,,,,56 m²,Non,,Non,,Non,Non,,,,1,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,55 m²,1617 m²,,,Non,Non,,900 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7090/braine-le-comte/vbc92070,VBC92070,Maison à vendre,255000,Place de la Culée 19,7090 Braine-le-Comte,Non,,3,120 m²,,Gaz,,2,Oui,Oui,313 kWh/m²/an,,20250513001737,Information non communiquée,Information non communiquée,,,,,24 m²,Non,,Non,,Non,Non,,,,1,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,15 m²,239 m²,,,Non,Non,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7062/naast/vbc92069,VBC92069,Villa à vendre,315000,Avenue du Chemin de Fer 35,7062 Naast,Non,,3,125 m²,Oui,Mazout,,4,Oui,Oui,622 kWh/m²/an,,20160531018388,Information non communiquée,Information non communiquée,,,,,30 m²,Non,,Non,,Non,Non,1,,,1,,,,,,,,,,,,,,,,,171,,,,,,,,,,,,,,,,,,,,30 m²,649 m²,,,Non,Non,3,500 m²,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92067,VBC92067,Maison à vendre,289000,Rue de Neufvilles 210,7060 Soignies,Non,,2,170 m²,Oui,Mazout,,3,Oui,,491 kWh/m²/an,,20250503006306,Information non communiquée,Information non communiquée,,,,,16 m²,Non,,Non,,Non,Non,2,,,1,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,670 m²,,,Non,Non,2,520 m²,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/7060/soignies/vbc92066,VBC92066,Villa à vendre,480000,Rue des Tanneurs 43,7060 Soignies,Non,,2,220 m²,Oui,Gaz,,4,Oui,Oui,254 kWh/m²/an,,20250220032721,Information non communiquée,Information non communiquée,,,,,39 m²,Non,,Non,,Non,Non,2,,,1,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,23 m²,1022 m²,,,Non,Non,6,355 m²,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92065,VBC92065,Maison à vendre,195000,Chemin Bodinet 33,7060 Soignies,Non,,3,100 m²,,Gaz,,2,Oui,Oui,502 kWh/m²/an,,20250416001562,Information non communiquée,Information non communiquée,,,,,32 m²,Non,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,1,,,,,,,,,,17 m²,120 m²,,,Non,Non,,31 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/horrues/vbc92064,VBC92064,Maison à vendre,215000,Chausée de Lessines 240,7060 Horrues,Non,,2,261 m²,,Gaz,,4,Oui,Oui,670 kWh/m²/an,,20210430005055,Information non communiquée,Information non communiquée,,,,,56 m²,Non,,Non,,Non,Non,,,,1,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,55 m²,1617 m²,,,Non,Non,,900 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/7090/braine-le-comte/vbc92063,VBC92063,Duplex à vendre,269500,Rue de France 24 b2,7090 Braine-le-Comte,Non,,3,95 m²,,Gaz,,3,,Oui,129 kWh/m²/an,,20230412013000,Information non communiquée,Information non communiquée,,,,,34 m²,Non,,Non,,Non,Non,,,,1,,,,,,,,,,,,,,,,,2379,,,,,,,,,,1,,,,,,,,,,22 m²,,,,Non,Non,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92062,VBC92062,Maison à vendre,335000,Sentier de Scaubecq 17,7060 Soignies,Non,,4,150 m²,,Gaz,,2,,Oui,164 kWh/m²/an,,20250422005672,Information non communiquée,Information non communiquée,,,,,26 m²,Non,,Non,,Non,Non,,,,1,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,20 m²,368 m²,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/7060/soignies/vbc92060,VBC92060,Maison à vendre,195000,Rue de la Sucrerie 10,7060 Soignies,Non,,3,100 m²,Oui,Gaz,,2,,Oui,383 kWh/m²/an,,20251008006197,Information non communiquée,Information non communiquée,,,,,26 m²,Non,,Non,,Non,Non,1,,,1,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,10 m²,238 m²,,,Non,Non,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
