ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_habitable,Caves,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Garage,Nombre_de_Garages,Nombre_de_toilettes,Panneaux_solaires,Type_de_chauffage,Type_de_vitrage,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_totale_du_terrain,Surface_constructible,Largeur_du_terrain_à_rue,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Attestation__Installation_électrique,Affectation_urbanistique_la_plus_récente,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_du_séjour,Surface_des_caves,Surface_du_grenier,Surface_du_garage,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Surface_du_jardin,Surface_de_la_terrasse,Profondeur_du_terrain,Disponibilité_du_bien,Meublé,Équipement_de_la_cuisine,Nombre_de_douches,Ascenseur,Nombre_détages_de_limmeuble,Orientation_de_la_terrasse,Le_bien_fait_lobjet_dun_droit_de_préemption,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Air_conditionné,Alarme_antieffraction,Accessible_aux_moins_valides,Orientation_de_la_façade_du_bien,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Permis_durbanisation_accordé,Étage_de_lappartement,Niveau_E,Niveau_K,Permis_de_bâtir_obtenu,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Citerne_à_eau_de_pluie,Parlophone,Chauffage_au_sol,Surface_de_la_véranda,Pompe_à_chaleur,Porte_de_garage_motorisée,Clef_électronique,Domotique,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Asbuilt,Espace_ouvert_sensible_à_leau__WORG,Raccordé_aux_égouts,Surface_totale,Compteur_Bihoraire,Attestation__Citernes_à_mazout,Station_de_charge_électrique,Panneaux_solaires_thermiques,Surface_chambre_à_coucher_5,Surface_du_bureau,Surface_salle_à_manger,Maison_basse_énergie,Conso_annuelle_totale_dénergie_primaire,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Emission_de_CO2,Adoucisseur_deau,Possibilités_pour_profession_libérale,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel,Porte_daccès_sécurisée,Adaptations_pour_les_seniors,Appartement_de_service
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt44166,RBT44166,Maison à vendre,169000,Kasteelstraat 31,8940 Wervik,Normal,,,2,151 m²,Oui,Oui,Oui,,,,,,,,,Gaz,Double vitrage,,5 m,,Oui,,,219 m²,80 m²,5 m,,,,,20210409-0002399409-RES-1,09/04/2031,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,120 m²,,,A convenir,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt39823,RBT39823,Maison à vendre,95000,Ommegangstraat 106,8940 Wervik,,Non,1875,5,180 m²,Non,Oui,Non,Non,Non,Non,Non,,,,,,,2,8 m,,Oui,,,163 m²,,,,,Non,439 kWh/m²/an,20240801-0003328708-RES-1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,40 m,,,,,Non,2,,Non,,,,,,Non,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbt39396,RBT39396,Appartement à vendre,195000,Sint-Pol 1 0302,8940 Wervik,Normal,,2012,2,68 m²,Oui,Non,Non,,,,,Oui,,,,Gaz,Double vitrage,,,,,,Oui,,87 m²,,,,,,,01/02/2031,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Oui,,,,,,,,,,Non,,,Non,Non,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt39395,RBT39395,Maison à vendre,160000,Tramstraat 44,8940 Wervik,Normal,,1940,2,150 m²,Oui,Oui,Non,,,,,,,,,Non specifié,Double vitrage,,5 m,,Oui,,,230 m²,,5 m,,,,580 kWh/m²/an,20241119-0003450938-RES-1,19/11/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,20 m²,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rwc38526,RWC38526,Maison à vendre,185000,Bakkerstraat 39,8940 Wervik,Normal,Non,,3,145 m²,Oui,Oui,Non,,,Oui,Oui,Oui,,,Non,Gaz,Double vitrage,2,,1,Oui,,Oui,235 m²,,,Oui,Oui,Non,329 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Super équipée,,Non,,,,,,,,Non,Non,Non,,,Non,,,,,,1,Indépendante,Oui,Non,Non,,Non,Non,,Non,Non,Oui,,,Oui,,,pas d'application,Non,,,,,Oui,,,,,,Oui,,,,Non,Non,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt16475,RBT16475,Maison à vendre,85000,Duivenstraat 77,8940 Wervik,Normal,,,3,180 m²,Non,Non,Non,,,,,,,,,Gaz,Simple vitrage,,5 m,,,,,68 m²,68 m²,5 m,,,,492 kWh/m²/an,20240330-00031196047-RES-1,30/03/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt34955,RBT34955,Maison à vendre,145000,Tramstraat 27,8940 Wervik,Normal,,1950,2,140 m²,Non,Oui,Oui,,,,,Oui,1,,,Gaz,Double vitrage,,,,Oui,,Oui,160 m²,,,,,,471 kWh/m²/an,20241122-0003455436-RES-1,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt32011,RBT32011,Maison à vendre,315000,Eendrachtstraat 1,8940 Wervik,Normal,Non,2022,3,185 m²,Non,Oui,Non,Non,Non,Non,Non,,,2,Oui,Gaz,,3,,1,Oui,,Oui,,,,Oui,Oui,,34 kWh/m²/an,33029-G-OMV_2019090695/EP14854/A001/D05/SD001,20/10/2032,"oui, attestation conforme","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,Non,Super équipée,,Non,,,Oui,,,,,,,,Sud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt31306,RBT31306,Maison à vendre,170000,Rapetstraat 13,8940 Wervik,Normal,,,2,133 m²,Non,Non,Non,,,,,,,,,Gaz,Double vitrage,,6 m,,Oui,,Oui,515 m²,89 m²,6 m,,,,315 kWh/m²/an,20200610-0002279429-RES-1,10/06/2030,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,1,,Non,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt30545,RBT30545,Maison à vendre,125000,Speiestraat 112,8940 Wervik,Normal,,,2,120 m²,Oui,Oui,Non,,,,,,,,,Gaz,,,5 m,,,,Oui,110 m²,70 m²,5 m,,,,287 kWh/m²/an,20210423-0001961218-RES-2,23/04/2031,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,20 m²,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt26747,RBT26747,Maison à vendre,325000,Duivenstraat 24,8940 Wervik,À rénover,,1948,3,376 m²,Non,Oui,Non,,,,,Oui,1,,,Mazout,Simple vitrage,,11 m,,Oui,,,1010 m²,218 m²,,,,,622 kWh/m²/an,20250211-0003525889-RES-1,11/02/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rwc39074,RWC39074,Maison à vendre,125000,Tramstraat 32,8940 Wervik,Normal,Non,,2,95 m²,Non,Oui,Non,,,Oui,Non,,,,Non,Gaz,Double vitrage,,,,Oui,Sud,Oui,190 m²,,,Oui,Oui,Non,498 kWh/m²/an,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Super équipée,,Non,,Sud,Oui,,,,,Non,Non,Non,Sud,,Non,,,,,Oui,,Indépendante,,Non,Non,,Non,,,Non,Non,Non,,,Oui,,,pas d'application,Non,,,,,Non,,,,,,,,,,Non,Non,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rwc39324,RWC39324,Maison à vendre,99000,Geluwestraat 47,8940 Wervik,À rénover,Oui,,3,125 m²,Non,Non,Oui,,,Oui,Non,,,,Non,Non specifié,Double vitrage,2,,,Oui,,Oui,485 m²,,,Oui,Oui,Non,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Semi-équipée,,Non,,,,,,,,Non,Non,Non,,,Non,,,,,,,Indépendante,,Non,Non,,Non,,,Non,Non,Non,,,Oui,,,pas d'application,Non,,,,,Non,654 kWh/an,,,,Non,Non,,,,Non,Non,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt19015,RBT19015,Maison à vendre,249000,Hoogweg 20,8940 Wervik,Remis à neuf,,1955,5,180 m²,Oui,Oui,Oui,,,,,,,,,Non specifié,Double vitrage,,6 m,,Oui,,Oui,254 m²,84 m²,,,,,272 kWh/m²/an,20241007-0003402805-RES-1,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,Non,,,Non,1,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt17628,RBT17628,Maison à vendre,175000,Geluwesesteenweg 81,8940 Wervik,Normal,,,2,170 m²,Non,Oui,Non,,,,,,,,,Gaz,Double vitrage,,,,Oui,,,490 m²,120 m²,,,,,358 kWh/m²/an,20250426-0003586871-RES-1,26/04/2035,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt16945,RBT16945,Maison à vendre,94380,Prinsenstraat 50,8940 Wervik,Nouveau,,,3,220 m²,Non,Non,Non,,,,,Oui,,,,Gaz,Double vitrage,,11 m,,,,,568 m²,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt16944,RBT16944,Maison à vendre,94380,Prinsenstraat 50,8940 Wervik,Nouveau,,,3,220 m²,Non,Non,Non,,,,,Oui,,,,Gaz,Double vitrage,,11 m,,,,,568 m²,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rwc39269,RWC39269,Maison à vendre,279000,Hellestraat 40,8940 Wervik,Excellent,Non,,3,137 m²,Oui,Non,Non,,,Oui,Non,,,,Non,Gaz,Double vitrage,2,,,Oui,,Oui,155 m²,,,Oui,Oui,Non,156 kWh/m²/an,,,"oui, attestation conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Equipée,,Non,,,Oui,,,,,Non,Non,Non,,,Non,,,,,,,Indépendante,Non,Non,Non,,Non,,,Non,Non,Non,,,Oui,,Oui,pas d'application,Non,,,,,Oui,,,,,,Oui,,,,Non,Non,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbs13148,RBS13148,Maison à vendre,95000,Ommegangstraat 106,8940 Wervik,À rénover,,1940,3,121 m²,,Oui,,,,Oui,,,,1,,Gaz,Double vitrage,2,8 m,,Oui,Nord-est,Oui,180 m²,90 m²,8 m,Oui,Oui,,439 kWh/m²/an,20240801-0003328708-RES-1,,"non, pas d'attestation","Zone d'habitat (résidentiel, urbain ou rural)",Pas de risque d’inondation,Information non communiquée,,,,,30 m²,,,,,1,,,,40 m,,,Semi-équipée,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8940/wervik/vbc65453,VBC65453,Villa à vendre,279000,Menensesteenweg 258,8940 Wervik,,,,,172 m²,,,,,,,,,,,,,,,,,Oui,Sud,Oui,,,,,,,322 kWh/m²/an,20250206-0003523527-RES-1,,"oui, attestation conforme",,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbr60054,RBR60054,Maison à vendre,187000,Diederik Geerbodelaan 47,8940 Wervik,À rénover,,1969,3,135 m²,Oui,Non,Non,,,,,Oui,1,,,Gaz,Double vitrage,,,,Oui,,Oui,490 m²,73 m²,,,,,512 kWh/m²/an,20231121-0003040450-RES-2,15/11/2033,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,20 m²,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt08140,RBT08140,Maison à vendre,150000,Kasteelstraat 75,8940 Wervik,Normal,,1932,4,180 m²,Oui,Non,Non,,,,,,,,,Gaz,Simple vitrage,,6 m,,Oui,,,120 m²,85 m²,6 m,,,,393 kWh/m²/an,20240911-0002090430-RES-2,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbs78966,RBS78966,Maison à vendre,150000,Toekomststraat 1,8940 Wervik,Normal,,,3,149 m²,Oui,Oui,Non,,,,,,,,,Gaz,Double vitrage,,6 m,,,,,70 m²,149 m²,,,,,272 kWh/m²/an,20231125-0001048211-RES-6,25/11/2033,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A convenir,,,,Non,2,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/8940/wervik/rbt04099,RBT04099,Rez-de-chaussée à vendre,180000,Ten Brielenlaan 22 GV01,8940 Wervik,Normal,,2008,2,90 m²,Non,Non,Non,,,,,Oui,1,,,Gaz,Double vitrage,,8 m,,,,Oui,,90 m²,,,,,161 kWh/m²/an,20240423-0003222601-RES-1,23/04/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/8940/wervik/rbt04088,RBT04088,Villa à vendre,94380,Prinsenstraat 50,8940 Wervik,Nouveau,,,3,220 m²,Non,Non,Non,,,,,Oui,,,,Gaz,Double vitrage,,11 m,,,,,568 m²,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbt03064,RBT03064,Appartement à vendre,353000,Akademiestraat 16 00.01,8940 Wervik,Excellent,,2024,2,119 m²,Non,Non,Non,,,,,Oui,1,,,Electrique,Double vitrage,,,,Oui,,Oui,,153 m²,,,,,,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,25 m²,9 m²,,,,,,Oui,,,,,,,,,,Non,,,Non,Non,,,,,,,,,Oui,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbs98110,RBS98110,Maison à vendre,245000,Th. Godtschalcklaan 24,8940 Wervik,Normal,,1972,4,165 m²,Non,Non,Non,,,,,,,,Oui,Gaz,Double vitrage,,7 m,,Oui,,Oui,299 m²,110 m²,,,,,157 kWh/m²/an,20240916-0003368347-RES-1,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,30 m²,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/8940/wervik/rbs74118,RBS74118,Bungalow à vendre,275000,Oude Mesenweg 6,8940 Wervik,Remis à neuf,,1974,2,127 m²,Non,Non,Oui,,,,,Oui,2,,,Non specifié,Double vitrage,,,,Oui,,,991 m²,,,,,,,20231024-0003021573-RES-1,24/10/2033,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbs75772,RBS75772,Maison à vendre,155000,Vredestraat 20,8940 Wervik,Normal,,,2,210 m²,Non,Oui,Non,,,,,Oui,1,,,Gaz,Double vitrage,,5 m,,Oui,,,276 m²,130 m²,,,,,430 kWh/m²/an,20250306-000354523-RES-1,06/03/2035,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,Non,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbs31491,RBS31491,Maison à vendre,175000,Speiestraat 70,8940 Wervik,Normal,,,3,200 m²,Oui,Oui,Oui,,,,,,,,,Gaz,Simple vitrage,,8 m,,Oui,,,219 m²,,8 m,,,,331 kWh/m²/an,20240610-0002977355-RES-3,22/05/2034,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbq10507,RBQ10507,Appartement à vendre,199000,Ooievaarstraat 43 0102,8940 Wervik,Normal,,,4,267 m²,Non,Non,Non,,,,,Oui,1,,,Gaz,,,,,,,Oui,,267 m²,,,,,282 kWh/m²/an,,02/02/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2,,,40 m²,,,,,,Non,,,,,,,,,,Non,,,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbq10508,RBQ10508,Appartement à vendre,199000,Ooievaarstraat 43 0102,8940 Wervik,Normal,,,4,267 m²,Non,Non,Non,,,,,Oui,1,,,Gaz,,,,,,,Oui,,267 m²,,,,,282 kWh/m²/an,,02/02/2034,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,2,,,40 m²,,,,,,Non,,,,,,,,,,Non,,,Non,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbq10504,RBQ10504,Appartement à vendre,115000,Ooievaarsstraat 43 0101,8940 Wervik,Normal,,1980,2,90 m²,Non,Non,Non,,,,,,,,,Gaz,,,6 m,,,,,,60 m²,6 m,,,,282 kWh/m²/an,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,Oui,,,Non,2,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbq10509,RBQ10509,Appartement à vendre,115000,Ooievaarsstraat 43 0101,8940 Wervik,Normal,,1980,2,90 m²,Non,Non,Non,,,,,,,,,Gaz,,,6 m,,,,,,60 m²,6 m,,,,282 kWh/m²/an,,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,Oui,,,Non,2,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbi54236,RBI54236,Maison à vendre,94380,Prinsenstraat 50,8940 Wervik,Nouveau,,,3,220 m²,Non,Non,Non,,,,,Oui,,,,Gaz,Double vitrage,,11 m,,,,,568 m²,,,,,,,,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbs05210,RBS05210,Maison à vendre,200000,Menensesteenweg 72,8940 Wervik,Normal,,1970,0,149 m²,Non,Non,Non,,,,,Oui,,,Oui,Solaire,Simple vitrage,,11 m,4,Oui,,,523 m²,,,,,,,20240201-000315221-KNR-2,,pas d'application,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rwc34244,RWC34244,Maison à vendre,249000,Ten Brielensesteenweg 32,8940 Wervik,Normal,,1968,3,164 m²,Oui,Oui,Non,,,Oui,Oui,Oui,,,,Gaz,Simple vitrage,3,,1,Oui,,Oui,578 m²,,,Oui,Oui,Non,607 kWh/m²/an,,,"oui, attestation non conforme",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,A l’acte,,Semi-équipée,,Non,,,,,,,,Non,Non,Non,,,Non,,,,,,1,Indépendante,,Non,Non,,Non,Oui,,Non,Non,Oui,,,Oui,,,pas d'application,Non,Non,,,,Non,,,,,Non,Oui,,,,Non,Non,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbj34970,RBJ34970,Maison à vendre,215000,Komenstraat 127,8940 Wervik,Normal,,,2,120 m²,Non,Non,Non,,,,,Oui,,,,Gaz,Double vitrage,,8 m,2,,,,131 m²,101 m²,7 m,,,,757 kWh/m²/an,20221216-0002757074-RES-1,16/12/2032,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbj34968,RBJ34968,Appartement à vendre,215000,Komenstraat 127,8940 Wervik,Normal,,,2,120 m²,Non,Non,Non,,,,,Oui,,,,Gaz,Double vitrage,,8 m,2,,,,,101 m²,7 m,,,,757 kWh/m²/an,20221216-0002757074-RES-1,16/12/2032,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/8940/wervik/rbt47935,RBT47935,Maison à vendre,159000,Ommegangstraat 48,8940 Wervik,Normal,,,2,140 m²,Non,Oui,Non,,,,,Oui,,,,Gaz,Double vitrage,,4 m,,,,,100 m²,79 m²,4 m,,,,284 kWh/m²/an,20250604-0001865825-RES-2,,"non, pas d'attestation",,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,1,,,,,,,,,Non,,,,,,,,,,Non,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/8940/wervik/rbl06249,RBL06249,Appartement à vendre,270000,Keizerstraat 8 0104,8940 Wervik,Normal,,2021,2,101 m²,Non,Non,Non,,,,,,,,,Gaz,Double vitrage,,,1,,,Oui,,107 m²,,,,,,,,"non, pas d'attestation",,Information non communiquée,Information non communiquée,,,,,,,,,,,,,7 m²,,,,,,Oui,,,,,,,,,,Non,,,Non,Non,1,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
