ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_chambre_à_coucher_4,Surface_habitable,Surface_du_séjour,Caves,Surface_des_caves,Grenier,Garage,Nombre_de_Garages,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Surface_de_lades_salles_de_bain,Type_de_chauffage,Type_de_vitrage,Air_conditionné,Parlophone,Alarme_antieffraction,Accessible_aux_moins_valides,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Terrasse_aménagée,Orientation_de_la_terrasse,Surface_totale_du_terrain,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Surface_du_grenier,Buanderie,Type_de_cuisine,Nombre_de_toilettes,Ascenseur,Orientation_de_la_façade_du_bien,Largeur_de_la_façade,Nombre_détages_de_limmeuble,Surface_du_jardin,Largeur_du_terrain_à_rue,Piscine_extérieure,Date_de_validité_PEB,Emission_de_CO2,Attestation__Citernes_à_mazout,Espace_ouvert_sensible_à_leau__WORG,Pompe_à_chaleur,Étage_de_lappartement,Orientation_du_jardin,Permis_de_bâtir_obtenu,Affectation_urbanistique_la_plus_récente,Véranda,Salle_à_manger,Dressing,Local_vélo,Panneaux_solaires,Référence_PEB,Le_bien_fait_lobjet_dun_droit_de_préemption,Équipement_de_la_cuisine,Permis_durbanisation_accordé,Nombre_de_douches,Balcon,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Possibilités_pour_profession_libérale,Chauffage_au_sol,Niveau_E,Surface_salle_à_manger,Surface_de_la_terrasse,Surface_constructible,Attestation__Asbuilt,Station_de_charge_électrique,Maison_basse_énergie,Compteur_Bihoraire,Porte_daccès_sécurisée,Profondeur_du_terrain,Surface_chambre_à_coucher_5,Surface_de_la_véranda,Porte_de_garage_motorisée,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Attestation__Citernes_à_mazout__Validité,Clef_électronique,Panneaux_solaires_thermiques,Domotique,Surface_totale,Surface_du_bureau,Conso_annuelle_totale_dénergie_primaire,Surface_du_dressing,Attestation__Installation_électrique__Validité,Appartement_de_service,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Compteur_électrique_individuel,Compteur_deau_individuel,Compteur_de_gaz_individuel
https://immovlan.be/fr/detail/appartement/a-vendre/1980/eppegem/rwc39108,RWC39108,Appartement à vendre,360595,Brusselsesteenweg 450,1980 Eppegem,,,2,,,,,103 m²,,,,,Oui,,,,,,,Non specifié,,,,,,,,Oui,Oui,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,Oui,1,,,,,,,,Oui,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1980/eppegem/rbs02279,RBS02279,Maison à vendre,475000,Brusselsesteenweg 265,1980 Eppegem,,1949,3,,,,,103 m²,,,,Oui,,,,,,1,,,,,,Non,Non,2,,Oui,Oui,,,,,,,515 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,2,Non,,,,,,,,,,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20240102-0003097552-RES-1,Oui,,Non,,Non,Non,,,,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1981/hofstade/rbt69185,RBT69185,Maison à vendre,365000,Zemstsesteenweg 57,1981 Hofstade,,,3,,,,,130 m²,,Non,,Non,Oui,,,,,,,,,,,Non,Non,2,,,,,512 m²,,,,,205 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,Non,,,,,,Non,,,,,,,,,"Zone, info non disponible",Non,Non,Non,Non,,20160615-0001871791-1,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1981/hofstade/rbt44790,RBT44790,Maison à vendre,199000,Werfheide 3,1981 Hofstade,Normal,,1,,,,,87 m²,15 m²,Non,,Non,,,,,,1,,Gaz,,,,,,3,,Oui,,,80 m²,,Oui,Oui,,334 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,,Non,Nord,4 m,,,,,20/04/2035,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,EP17965,Oui,,,,,,,,,,,,,,,,,16 m,,,,,,,,,,,,11 m²,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1981/hofstade/rbt42735,RBT42735,Maison à vendre,595000,Bordekensstraat 52,1981 Hofstade,,1972,3,14 m²,15 m²,14 m²,,174 m²,32 m²,,,,Oui,1,1,,20 m²,1,,Gaz,Double vitrage,,,,,4,5,Oui,Oui,Sud-ouest,2396 m²,Oui,Oui,Oui,,404 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,,,,,2,Non,,9 m,,,9 m,Non,04/09/2034,,,,,,,Oui,,,,,,,,Oui,,Non,,,,,,,,20 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1981/hofstade/rbt39913,RBT39913,Villa à vendre,995000,,1981 Hofstade,Normal,1968,4,22 m²,17 m²,14 m²,11 m²,268 m²,69 m²,Oui,,Oui,Oui,2,,,23 m²,1,,Gaz,Double vitrage,,,,,4,3,Oui,Oui,,2382 m²,Oui,Oui,Oui,,396 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,Américaine,2,,,15 m,,,15 m,,,,,Non,,,,Oui,,Oui,,,,,,Non,Equipée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1981/hofstade/rbt30306,RBT30306,Appartement à vendre,249000,Balkweg 3,1981 Hofstade,Normal,1959,2,,,,,87 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,4,,,Oui,,,,,,,717 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,Non,,1,Non,Sud-ouest,,1,,,,13/04/2035,,,,,1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20250413-0003575446-RES-1,,Super équipée,,,,,,,,,35 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1981/hofstade/rbt26719,RBT26719,Villa à vendre,1589000,Hofstadeveld 22a,1981 Hofstade,Excellent,2011,5,15 m²,11 m²,10 m²,10 m²,351 m²,40 m²,,,,Oui,,,,24 m²,3,,Gaz,Double vitrage,,Oui,Oui,,4,,Oui,Oui,,8261 m²,,Oui,Oui,Oui,148 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,A l’acte,Non,,,,4,Non,,,,,,Non,,,,,,,,,,,Oui,,,,,,Super équipée,,,,,,,,13 m²,,,,,,,,,12 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1981/hofstade/rbt14179,RBT14179,Maison à vendre,465000,Eikstraat 101,1981 Hofstade,À rénover,1972,3,26 m²,11 m²,11 m²,,220 m²,41 m²,,,,,,,,,1,,Mazout,Double vitrage,,,,Non,4,,Oui,Oui,,2060 m²,,,Oui,,662 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,A l’acte,Non,,,Américaine,1,Non,,,,,,Non,,,,,,,,,Réserve naturelle,Oui,,,,,,,Equipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/1981/hofstade/rbt10071,RBT10071,Bungalow à vendre,335000,Witveldstraat 20,1981 Hofstade,À rénover,1971,3,13 m²,8 m²,8 m²,,108 m²,36 m²,Oui,,,Oui,1,1,,11 m²,1,,Electrique,,,,,Non,4,2,Oui,Oui,,538 m²,Oui,,Oui,Oui,638 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,,,2,Non,Ouest,,1,,,Non,08/04/2035,,,Non,,,,Oui,,Oui,,,,,,Non,,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1981/hofstade/rbs89683,RBS89683,Maison à vendre,595000,Kerkhoflei 14,1981 Hofstade,À rénover,1982,4,12 m²,9 m²,17 m²,19 m²,221 m²,24 m²,Oui,,Oui,Oui,1,1,,8 m²,1,,Gaz,Double vitrage,,,,,3,2,Oui,Oui,,1234 m²,Oui,Oui,Oui,,430 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,Oui,,,Oui,,,,,Non,Super équipée,Non,,,,,,,18 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1981/hofstade/rbs87148,RBS87148,Maison à vendre,749000,Hofgrachtlaan 28,1981 Hofstade,Normal,1994,4,,,,,302 m²,,,,Oui,Oui,1,,,,1,,Mazout,,,,,,4,2,Oui,Non,,856 m²,,,,,202 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A partir du : 01/10/2025,Non,,,,3,Non,Est,,,,,,23/03/2023,,,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Oui,20230323-0002846799-RES-1,Non,Super équipée,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1981/hofstade/rbp54997,RBP54997,Villa à vendre,685000,Europalaan 3,1981 Hofstade,Normal,1976,4,,,,,323 m²,,,,,Oui,1,,,,1,,Electrique,,,,,,4,2,Oui,Oui,,1008 m²,,,Oui,,193 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A convenir,Non,,,,,Non,Ouest,,,,,,,,,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,Oui,20240810-0003336754-RES-1,Oui,Super équipée,,,,,,,,,,1008 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1982/elewijt/rbt72807,RBT72807,Duplex à vendre,410000,Tervuursesteenweg 631 4,1982 Elewijt,,2008,3,,,,,120 m²,,Non,,Non,Oui,,,,,1,,Non specifié,Double vitrage,Oui,,Non,Non,,1,,,,,,,,,164 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,2,Oui,,,2,,,Non,,,,,,1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20250617-003625597-RES-1,Non,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/elewijt/rbt67463,RBT67463,Maison à vendre,579000,Stokbeemdstraat 5,1982 Elewijt,Normal,1999,3,,,,,182 m²,,Non,,Non,Oui,2,,,,1,,Gaz,,,,,,,2,Oui,Oui,,813 m²,,Oui,Oui,,239 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,2,Non,Sud-ouest,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20250609-0003620520-RES-1,Non,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1982/elewijt/rbt41582,RBT41582,Villa à vendre,795000,Dennenstraat 33,1982 Elewijt,Nouveau,,4,21 m²,14 m²,14 m²,11 m²,215 m²,50 m²,,,,Oui,1,1,,25 m²,2,,,Double vitrage,,Oui,Oui,,4,2,Oui,Oui,,419 m²,Oui,,Oui,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,,,,,2,,,,,,,,,,,,,,,Oui,,,,,,,,Non,Super équipée,Non,,,,,Oui,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/elewijt/rbt39544,RBT39544,Maison à vendre,349000,Lange Weidestraat 3,1982 Elewijt,Normal,1957,2,,,,,128 m²,32 m²,Non,,Non,Oui,1,,,,1,,Gaz,,,,,,3,,Oui,Oui,,478 m²,,Oui,Oui,,599 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,1,Non,Sud-ouest,,,345 m²,,,24/01/2035,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20250124-0003512835-RES-1,Non,,,,,,,,,,20 m²,,,,,,,40 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/elewijt/rbt37925,RBT37925,Maison à vendre,339000,Tervuursesteenweg 784,1982 Elewijt,Normal,,3,,,,,170 m²,,Non,,Oui,Oui,,,,,2,,Gaz,,,,,,2,,,Oui,,82 m²,,Oui,Oui,,186 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A convenir,Non,,Non,,2,Non,,,,,,,24/10/2034,6,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,Oui,,,,,,,,,,,82 m²,Non,,,,,37 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/elewijt/rbt33671,RBT33671,Maison à vendre,569000,Steendreef 14a,1982 Elewijt,Excellent,2005,3,18 m²,14 m²,13 m²,,185 m²,45 m²,,,Oui,Oui,1,1,,16 m²,1,,Gaz,Double vitrage,,,,,3,3,Oui,Oui,,574 m²,Oui,Oui,Oui,Oui,162 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,Américaine,2,,Sud,,,,,,,,,,,,,Oui,,,,,,,,Non,Equipée,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1982/elewijt/rbt23837,RBT23837,Duplex à vendre,339000,,1982 Elewijt,Normal,2007,3,12 m²,12 m²,10 m²,,131 m²,43 m²,,,,Oui,,1,,8 m²,1,6 m²,Gaz,Double vitrage,,,Oui,Non,2,,,Oui,,,Oui,Oui,Oui,,131 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,Américaine,1,Non,Sud-ouest,,,,,Non,10/02/2035,3192,,Non,,,,Oui,,,,,,,,Non,Equipée,Oui,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/elewijt/rbt15811,RBT15811,Maison à vendre,449000,Elzenstraat 35,1982 Elewijt,À rénover,,4,14 m²,14 m²,13 m²,11 m²,240 m²,28 m²,,,Oui,Oui,1,,,33 m²,1,,Air pulsé,Double vitrage,,,,Non,2,2,Oui,Oui,Ouest,352 m²,Oui,,Oui,,70 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,,A l’acte,Non,,,Indépendante,2,Non,,110 m,3,115 m²,110 m,Non,25/06/2034,,,Non,Oui,,,Oui,,,,,,,,Non,,Non,,,,,,,,30 m²,,,,,,,,,,,,,,,,,,,,70 kWh/an,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/elewijt/rbs53509,RBS53509,Maison à vendre,275000,Tervuursesteenweg 538,1982 Elewijt,,1940,3,,,,,160 m²,,Non,,Non,,,,,,,,,,,,Non,Non,2,,Oui,,,303 m²,,,,,919 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,Non,,,,,,Non,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20250205-0003522297-RES-1,Oui,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/elewijt/rbs87024,RBS87024,Maison à vendre,365000,Binnenbeekstraat 3,1982 Elewijt,,1946,4,,,,,196 m²,,,,Oui,Oui,,,,,1,,,Double vitrage,,,Non,Non,4,3,,,,726 m²,,,,,561 kWh/m²/an,,,,,,Risque moyen,Information non communiquée,,A l’acte,,,,,1,Non,,,2,,,,,,,,,,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20250318-0003556494-RES-1,Non,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/bungalow/a-vendre/1982/elewijt/rbs26853,RBS26853,Bungalow à vendre,549000,Pastorijstraat 25,1982 Elewijt,À rénover,1966,2,,,,,130 m²,,,,,,,,,,,,Mazout,,,,,,4,3,Oui,Oui,,1872 m²,,,Oui,,1159 kWh/m²/an,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,,,1,Non,,,1,,,Non,06/08/2032,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1982/weerde/rbt44616,RBT44616,Maison à vendre,365000,,1982 Weerde,Normal,1985,2,16 m²,17 m²,,,155 m²,37 m²,Oui,,Oui,Oui,1,,,,1,,,,,,,,3,,Oui,Oui,,405 m²,Oui,Oui,Oui,,480 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,,,,,,Ouest,,,,,,06/05/2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72889,RBT72889,Appartement à vendre,259000,Vliegenstraat 4,2060 Anvers,,,1,,,,,62 m²,,Oui,,,,,,,,1,,,,,,,,2,,,Oui,,,,,,,189 kWh/m²/an,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt72875,RBT72875,Appartement à vendre,269000,Olijftakstraat 44,2060 Anvers,,,2,,,,,70 m²,,Non,,Non,,,,,,1,,Gaz,Double vitrage,Non,,Non,Non,,,,,,,,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,,,Non,,1,Non,,,,,,Non,,,,,,3,,,"Zone, info non disponible",Non,Non,Non,Non,,,,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt71387,RBT71387,Appartement à vendre,249500,Carnotstraat 138 V3,2060 Anvers,Normal,1978,3,,,,,110 m²,,Non,,Non,,,,,,1,,Gaz,,,,,,2,,,Oui,,,,Oui,Oui,,226 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,Non,,Non,,1,Non,Sud,,6,,,,30/10/2034,,,,,3,,,,Non,Non,Non,Non,,20241030-0003430609-res-1,,,,,,,,,,,5 m²,,,,,,,15 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt69967,RBT69967,Maison à vendre,549000,Bredastraat 6,2060 Anvers,Normal,,5,,,,,153 m²,,Non,,Non,,,,,,2,,Gaz,,,,,,2,,Oui,Oui,,70 m²,,Oui,Oui,,99 kWh/m²/an,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,Non,,Non,,3,Non,Est,5 m,,25 m²,,,27/03/2034,2939,,,,,,,,Non,Non,Non,Non,,20240327-0003174981-RES-1,Oui,,,,,,,,,,7 m²,45 m²,,,,,,13 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt69713,RBT69713,Maison à vendre,420000,Biekorfstraat 51,2060 Anvers,,,9,17 m²,10 m²,11 m²,22 m²,323 m²,,Oui,46 m²,Non,,,,,,5,4 m²,,,,,,,,,,,,78 m²,,Oui,Oui,,198 kWh/m²/an,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,Non,,,,Non,,,,,,,,,Non,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,,Oui,,,,,,,,,,,,,,,,,,5 m²,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt69402,RBT69402,Maison à vendre,549000,Bredastraat 6,2060 Anvers,,,5,,,,,153 m²,,Non,,Non,,,,,,2,,Non specifié,Double vitrage,Non,,Non,Non,2,,,Oui,,61 m²,,,,,99 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,A l’acte,,,Non,,3,Non,,,3,,,Non,,,,,,,,,"Zone, info non disponible",Non,Non,Non,Non,,0003174981-RES-1,,,,,Non,Non,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt68831,RBT68831,Appartement à vendre,239000,Oranjestraat 92 301,2060 Anvers,,,1,,,,,67 m²,,,,,,,,,,,,Gaz,Double vitrage,Non,,Non,Non,,,,Oui,,,,,,,197 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,,,,,,Non,,,3,,,,,,,,,3,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20221103-0002712711-RES-1,Non,,Non,,Non,Non,,,,,4 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt68830,RBT68830,Appartement à vendre,229000,Oranjestraat 92 201,2060 Anvers,,,1,,,,,69 m²,,,,,,,,,,,,Gaz,Double vitrage,Non,,Non,Non,,,,,,,,,,,160 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,,Immédiatement,,,,,,Non,,,3,,,,,,,,,2,,Oui,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,20221103-0002712710-RES-1,Non,,Non,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt68829,RBT68829,Appartement à vendre,229000,Oranjestraat 92 101,2060 Anvers,,,1,,,,,69 m²,,Non,,Non,,,,,,,,Gaz,Double vitrage,Non,,Non,Non,,,,,,,,,,,161 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,,,Non,,,Non,,,3,,,Non,,,,,,1,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20221103-0002712705-RES-1,Non,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/2060/anvers/rbt68828,RBT68828,Appartement à vendre,225000,Oranjestraat 92 001,2060 Anvers,,,1,,,,,67 m²,,Non,,Non,,,,,,,,Gaz,Double vitrage,Non,,Non,Non,,,,,,,,,,,140 kWh/m²/an,,,,,,Pas de risque d’inondation,Information non communiquée,Non,Immédiatement,,,Non,,,Non,,,3,,,Non,,,,,,0,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,20221103-0002712700-RES-1,Non,,,,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/2060/anvers/rbt67808,RBT67808,Penthouse à vendre,587000,Maasstraat 32,2060 Anvers,Nouveau,2025,3,16 m²,10 m²,10 m²,,138 m²,45 m²,,,,Oui,,,,15 m²,2,10 m²,Air pulsé,Double vitrage,,Oui,,Oui,3,,,Oui,Est,,Oui,,Oui,,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,2,Oui,Sud-ouest,,4,,,Oui,,,,,Oui,4,,Oui,,,,,,Oui,,Non,,,1,,,,,,,79 m²,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/2060/anvers/rbt66752,RBT66752,Duplex à vendre,425000,IJzerlaan 32 603,2060 Anvers,Excellent,2017,2,,,,,111 m²,,Non,,Non,Oui,,,,,1,,Gaz,,,,,,2,,,Oui,,,,Oui,Oui,,107 kWh/m²/an,"oui, attestation conforme",,,,,Risque élevé,Information non communiquée,Non,A l’acte,Non,,Non,,2,Oui,Sud,,7,,,,10/08/2027,,,,,6,,,"Zone d'habitat (résidentiel, urbain ou rural)",Non,Non,Non,Non,,11002-G-2016_55022/EP16983/A004/D01/SD003,Oui,,,,,,,,,,24 m²,1260 m²,,,,,,18 m,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/2060/anvers/rbt66286,RBT66286,Maison à vendre,249000,Lange van Bloerstraat 69,2060 Anvers,Normal,,3,,,,,120 m²,20 m²,Non,,Non,,,,,,3,,Gaz,,,,,,2,,,,,56 m²,,,,,397 kWh/m²/an,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,Non,A l’acte,Non,,Non,,3,Non,,,,,,,12/04/2031,,,,,,,,,Non,Non,Non,Non,,0002400543-RES-1,,Super équipée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
