ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Bien_actuellement_loué,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_habitable,Meublé,Surface_du_séjour,Caves,Garage,Nombre_de_Garages,Équipement_de_la_cuisine,Surface_de_la_cuisine,Nombre_de_salles_de_bain,Nombre_de_toilettes,Surface_de_lades_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Pompe_à_chaleur,Type_de_vitrage,Parlophone,Ascenseur,Accessible_aux_moins_valides,Étage_de_lappartement,Orientation_de_la_façade_du_bien,Nombre_de_façades,Largeur_de_la_façade,Nombre_de_places_de_parking_extérieur,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Largeur_du_terrain_à_rue,Raccordé_aux_égouts,Raccordé_à_leau_courante,Piscine_extérieure,Attestation__Installation_électrique,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Grenier,Véranda,Salle_à_manger,Dressing,Buanderie,Local_vélo,Jardin,Orientation_du_jardin,Surface_totale_du_terrain,Conso_spécifique_dénergie_primaire,Référence_PEB,Date_de_validité_PEB,Permis_de_bâtir_obtenu,Permis_durbanisation_accordé,Affectation_urbanistique_la_plus_récente,Disponibilité_du_bien,Air_conditionné,Alarme_antieffraction,Balcon,Le_bien_fait_lobjet_dun_droit_de_préemption,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Attestation__Asbuilt,Raccordé_au_gaz_de_ville,Nombre_détages_de_limmeuble,Surface_chambre_à_coucher_4,Nombre_de_douches,Chauffage_au_sol,Surface_du_jardin,Citerne_à_eau_de_pluie,Emission_de_CO2,Espace_ouvert_sensible_à_leau__WORG,Conso_annuelle_totale_dénergie_primaire,Panneaux_solaires_thermiques,Domotique,Porte_daccès_sécurisée,Surface_constructible,Attestation__Citernes_à_mazout,Compteur_électrique_individuel,Compteur_deau_individuel,Niveau_E,Niveau_K,Nombre_de_place_de_parking_intérieur,Type_de_cuisine,Maison_basse_énergie,Compteur_Bihoraire,Appartement_de_service,Surface_du_bureau,Surface_du_grenier,Surface_du_garage,Profondeur_du_terrain,Niveau_S,Possibilités_pour_profession_libérale,Attestation__Installation_électrique__Validité,Surface_des_caves,Station_de_charge_électrique,Surface_chambre_à_coucher_5,Adoucisseur_deau,HammamSaunaJacuzzi,Feu_ouvert,Adaptations_pour_les_seniors,Surface_totale,Compteur_de_gaz_individuel,Surface_salle_à_manger,Porte_de_garage_motorisée,Clef_électronique,Surface_du_dressing
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc69664,VBC69664,Appartement à vendre,400000,Boulevard Louis Mettewie 71 17,1080 Molenbeek-Saint-Jean,Excellent,,,4,,,Oui,,,Oui,1,,,2,3,,,,,,Oui,Oui,,5,,2,,,Oui,,Sud,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,185 kWh/m²/an,,,,,,A l’acte,,,,,,,,25,,2,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1080/molenbeek-saint-jean/vbc69264,VBC69264,Penthouse à vendre,195000,Square Edmond Machtens 3,1080 Molenbeek-Saint-Jean,À rénover,Non,1973,2,9 m²,80 m²,Non,34 m²,Oui,Oui,1,Equipée,7 m²,1,1,,,Mazout,,Double vitrage,Oui,Oui,Non,6,,2,,,Oui,37 m²,,,Oui,Oui,Non,"oui, attestation conforme",,,,,Risque moyen,Information non communiquée,12 m²,,,,,,,,,,,346 kWh/m²/an,,20/09/2028,,,,A l’acte,,,,,,,Oui,6,,1,,,,90,,29408 kWh/an,,,Oui,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc69263,VBC69263,Appartement à vendre,290000,Boulevard Edmond Machtens 157,1080 Molenbeek-Saint-Jean,À rénover,Oui,1967,3,12 m²,120 m²,Non,34 m²,Oui,Oui,1,Semi-équipée,11 m²,2,2,4 m²,,Electrique,,Double vitrage,Oui,Oui,Oui,9,,2,,,Oui,27 m²,,,Oui,Oui,Non,,,,,,Risque moyen,Information non communiquée,13 m²,15 m²,,,,,,,,,,344 kWh/m²/an,,11/09/2026,,,,,,,,,,,,20,,3,,,,54,,41803 kWh/an,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc69258,VBC69258,Appartement à vendre,245000,Boulevard Edmond Machtens 155 69,1080 Molenbeek-Saint-Jean,À rénover,Oui,,2,18 m²,100 m²,Non,32 m²,Oui,Oui,1,Semi-équipée,10 m²,1,1,5 m²,,Electrique,,Double vitrage,Oui,Oui,Oui,13,Sud,2,,,Oui,17 m²,Sud,,Oui,Oui,Non,"oui, attestation conforme",,,,,Risque moyen,Information non communiquée,14 m²,,,,,,,,,,,348 kWh/m²/an,,,,,,,,,,,,,,22,,,,,,55,,36439 kWh/an,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1080/molenbeek-saint-jean/vbc69254,VBC69254,Penthouse à vendre,365000,Boulevard Leopold II 167,1080 Molenbeek-Saint-Jean,Excellent,Non,,3,14 m²,148 m²,Non,47 m²,Oui,,,Super équipée,,2,2,,,Gaz,,Double vitrage,Oui,Non,Non,3,Sud,2,7 m,,Oui,11 m²,Nord,7 m,Oui,Oui,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,17 m²,20 m²,Oui,,,,,,,,,120 kWh/m²/an,,,Oui,Non,,A l’acte,,,,Non,,,Oui,3,,1,,,,20,,13346 kWh/an,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc69232,VBC69232,Appartement à vendre,245000,Boulevard Edmond Machtens 157 35,1080 Molenbeek-Saint-Jean,À rénover,Oui,,2,18 m²,100 m²,Non,32 m²,Oui,Oui,1,Semi-équipée,10 m²,1,1,5 m²,,Electrique,,Double vitrage,Oui,Oui,Oui,13,Sud,2,,,Oui,17 m²,Sud,,Oui,Oui,Non,"oui, attestation conforme",,,,,Risque moyen,Information non communiquée,14 m²,,,,,,,,,,,265 kWh/m²/an,,18/07/2029,,,,,,,,,,,,22,,,,,,42,,28812 kWh/an,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1080/molenbeek-saint-jean/vbc69118,VBC69118,Duplex à vendre,229000,,1080 Molenbeek-Saint-Jean,À rénover,,1920,3,17 m²,120 m²,,34 m²,Oui,Oui,,Semi-équipée,,2,3,,,Gaz,,Double vitrage,,Non,Non,1,,2,,,,,,,,Oui,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,16 m²,16 m²,,,,,,,Oui,,,302 kWh/m²/an,,,Non,Non,,,,,,Non,,,Oui,3,,,,13 m²,,64,,302 kWh/an,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1080/molenbeek-saint-jean/vbc69117,VBC69117,Duplex à vendre,189000,,1080 Molenbeek-Saint-Jean,À rénover,,1920,4,17 m²,126 m²,Non,32 m²,,Oui,,Semi-équipée,,2,2,,,Gaz,,Double vitrage,,Non,Non,2,,2,,,,,,,,Oui,,"oui, attestation non conforme",,,,,Pas de risque d’inondation,Information non communiquée,17 m²,17 m²,Oui,,,,,,,,,611 kWh/m²/an,,,,,,,,,,,,,Oui,3,11 m²,,,,,611,,,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc68855,VBC68855,Appartement à vendre,230000,Avenue du Sippelberg 8A 1.1,1080 Molenbeek-Saint-Jean,Normal,Oui,2009,2,15 m²,90 m²,,,Oui,Oui,,Equipée,,1,1,,,Gaz,,Double vitrage,Oui,Oui,Oui,1,,2,,,Oui,4 m²,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,10 m²,,,,,,,,,,,102 kWh/m²/an,,25/04/2035,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1080/molenbeek-saint-jean/vwd13184,VWD13184,Penthouse à vendre,295000,Boulevard Edmond Machtens 153 40,Quartier Machtens,À rénover,Non,1973,3,20 m²,143 m²,,51 m²,Oui,Oui,,Equipée,13 m²,2,,8 m²,Non,Non specifié,Non,Double vitrage,Oui,Oui,,16,,3,,,Oui,110 m²,Sud,,Oui,Oui,Non,,,,,,Pas de risque d’inondation,Information non communiquée,19 m²,16 m²,Non,Non,,,Non,,,,,407 kWh/m²/an,,,Oui,,,A l’acte,Non,Non,,,Non,,,16,,,,,,64,,58201 kWh/an,,Non,Oui,,,,Non,,,1,Indépendante,Non,,,,,24 m²,,,,,9 m²,Non,,,Non,Non,,,,,Oui,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc67812,VBC67812,Appartement à vendre,220000,Boulevard Edmond Machtens 98,1080 Molenbeek-Saint-Jean,À rénover,,1976,2,14 m²,80 m²,Non,30 m²,Oui,,,Equipée,11 m²,1,1,4 m²,,Gaz,,,Oui,Oui,Oui,6,,2,,,Oui,30 m²,Sud,,,Oui,Non,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,10 m²,,,,,,,,,,,227 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,,,,,,,48,,,,,Oui,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc67809,VBC67809,Appartement à vendre,235000,Boulevard Louis Mettewie 89 34,1080 Molenbeek-Saint-Jean,Normal,,,2,21 m²,107 m²,Non,39 m²,Oui,Oui,1,Equipée,14 m²,1,1,7 m²,,Gaz,,Double vitrage,Oui,Oui,Oui,9,,2,,,Oui,24 m²,Est,,,,Non,"oui, attestation non conforme",,,,,Information non communiquée,Information non communiquée,14 m²,,,,,,Oui,,,,,171 kWh/m²/an,,,,,,A l’acte,,,,,,,,,,,,,,34,,,,,,,,,,,,,Américaine,,,,,,,,,,,3 m²,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc67661,VBC67661,Appartement à vendre,115000,,1080 Molenbeek-Saint-Jean,,Non,,1,,60 m²,,23 m²,Non,,,,,1,,,,Gaz,,,,,,12,Sud,4,,,Oui,7 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,,43 kWh/m²/an,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc67134,VBC67134,Appartement à vendre,275000,Rue Alphonse Vandenpeereboom 162,1080 Molenbeek-Saint-Jean,Excellent,Non,2020,2,14 m²,83 m²,,30 m²,Oui,Oui,,Super équipée,,1,1,5 m²,,Gaz,,Double vitrage,Oui,Oui,Non,9,Sud-ouest,2,,,Oui,4 m²,,,,Oui,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,9 m²,,,,,,,,,,,94 kWh/m²/an,,04/02/2030,,,,A l’acte,,Oui,,,,,Oui,20,,1,,,,14,,7363 kWh/an,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc67133,VBC67133,Appartement à vendre,210000,Rue Alphonse Vandenpeereboom 162,1080 Molenbeek-Saint-Jean,Excellent,,2020,1,15 m²,60 m²,,28 m²,Oui,Oui,,Super équipée,6 m²,1,1,4 m²,,Gaz,,Double vitrage,,Oui,Non,9,,2,,,Oui,5 m²,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,86 kWh/m²/an,,,,,,A l’acte,,,,,,,,20,,,,,,17,,6073 kWh/an,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbt16675,RBT16675,Appartement à vendre,469000,Ulenstraat 82,1080 Molenbeek-Saint-Jean,Nouveau,,,3,,140 m²,Non,,,,,,,1,2,,,Electrique,Oui,,,Non,,0,,2,,,Oui,30 m²,,,,,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,Non,,,,,,Oui,,Réserve naturelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/loft/a-vendre/1080/molenbeek-saint-jean/vbc66785,VBC66785,Loft à vendre,425000,Rue de l'Indépendance 66,1080 Molenbeek-Saint-Jean,Excellent,Non,,3,17 m²,165 m²,Non,86 m²,,,,Super équipée,,2,3,7 m²,,Gaz,,Double vitrage,,Oui,Oui,2,,3,,1,Oui,21 m²,Est,,Oui,Oui,,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,16 m²,15 m²,,,,,,,,,,172 kWh/m²/an,,,,,,A l’acte,,,,,,,Oui,2,,,,,,,,33481 kWh/an,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc66590,VBC66590,Appartement à vendre,169000,Birmingham,1080 Molenbeek-Saint-Jean,,,,1,,68 m²,,,,Oui,1,,,,,,,Non specifié,,,,,,3,,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,190 kWh/m²/an,20191017-0000558573-01-1,,,,,,,,,,,,,,,1,,,,38,,12045 kWh/an,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc64859,VBC64859,Appartement à vendre,229000,Boulevard Edmond Machtens 73,1080 Molenbeek-Saint-Jean,Normal,,,2,12 m²,93 m²,Non,,,Oui,1,Semi-équipée,,1,,,,Mazout,,,,Oui,Non,1,,2,,,Oui,10 m²,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,11 m²,,,,,,,,,,,253 kWh/m²/an,,,,,,A l’acte,,,,,,,,9,,1,,,,65,,,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1080/molenbeek-saint-jean/vbc64681,VBC64681,Rez-de-chaussée à vendre,210000,Rue Melpomène 36,1080 Molenbeek-Saint-Jean,Normal,Non,,1,,80 m²,Non,38 m²,Non,,,Semi-équipée,10 m²,1,1,,Non,Gaz,,,Oui,,,0,,,,,Oui,,,,Oui,Oui,Non,pas d'application,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,,244 kWh/m²/an,,,,,,Immédiatement,,Non,,,,,Oui,3,,,Non,50 m²,,,,,Non,Non,Non,,pas d'application,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc63925,VBC63925,Appartement à vendre,179000,,1080 Molenbeek-Saint-Jean,,,,2,,80 m²,,30 m²,,,,,,1,,,,Non specifié,,,,,,1,Sud,2,,,Oui,7 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/penthouse/a-vendre/1080/molenbeek-saint-jean/vbc63968,VBC63968,Penthouse à vendre,349000,Avenue François Sebrechts 52,1080 Molenbeek-Saint-Jean,Excellent,Oui,2004,2,17 m²,100 m²,,48 m²,Oui,Oui,1,Super équipée,,1,1,,,Electrique,,Double vitrage,Oui,Oui,Oui,8,,2,,,Oui,100 m²,,,Oui,Oui,,"non, pas d'attestation",,,,,Pas de risque d’inondation,Information non communiquée,11 m²,,,,,,,,,,,,,,,,,,,Oui,,,,,,8,,,,,,,,343 kWh/an,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rwc35713,RWC35713,Appartement à vendre,250000,Tamariskenlaan 33-35 D3,1080 Molenbeek-Saint-Jean,Excellent,,2009,2,,88 m²,,,Oui,Oui,,Equipée,,1,,,,Gaz,,Double vitrage,,Oui,,3,,2,6 m,,Oui,9 m²,Est,,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,,,,,,,139 kWh/m²/an,20240625-0000683376-01-8,,,,,A l’acte,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vbc62443,VBC62443,Immeuble mixte à vendre,850000,Chaussée de Gand 4,1080 Molenbeek-Saint-Jean,Normal,,,,,,Non,,,,,Equipée,,3,4,,,Gaz,,,,Non,Non,,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,135 m²,196 kWh/m²/an,,,,,,,,,,,,,,3,,3,,,,39,,18116 kWh/an,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vbc62404,VBC62404,Immeuble mixte à vendre,1200000,Rue Gabrielle Petit 26-28 26,1080 Molenbeek-Saint-Jean,Normal,,,11,,,,,,,,Equipée,,4,4,,,Gaz,,,,Non,Non,,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Oui,,205 m²,235 kWh/m²/an,,20/12/2025,,,,,,,,,,,,3,,4,,,,48,,29195 kWh/an,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/immeuble-mixte/a-vendre/1080/molenbeek-saint-jean/vbc62403,VBC62403,Immeuble mixte à vendre,850000,Rue Gabrielle Petit 30,1080 Molenbeek-Saint-Jean,Normal,,,,,,Non,,,,,Equipée,,4,4,,,Gaz,,,,Non,Non,,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,Oui,,114 m²,213 kWh/m²/an,,20/12/2025,,,,,,,,,,,,3,,4,,,,45,,12805 kWh/an,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc62345,VBC62345,Maison à vendre,370000,Rue de la Perle 10,1080 Molenbeek-Saint-Jean,Normal,,,4,,210 m²,Non,,,,,Semi-équipée,,2,2,,,Gaz,,,,Non,Non,,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,Oui,,,,,,,,58 m²,236 kWh/m²/an,,13/12/2025,,,,,,,,,,,,3,,1,,,,50,,45821 kWh/an,,,,,,,,,,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc62280,VBC62280,Maison à vendre,350000,Rue du Niveau 26,1080 Molenbeek-Saint-Jean,Normal,,,3,17 m²,168 m²,Non,,,,,Equipée,,1,1,,,Gaz,,,,Non,Non,,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,16 m²,11 m²,Oui,,,,,,,,89 m²,220 kWh/m²/an,,,,,,,,,,,,,,3,,1,,,,44,,33108 kWh/an,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc62279,VBC62279,Maison à vendre,350000,Rue du Niveau 24,1080 Molenbeek-Saint-Jean,Normal,,,3,17 m²,168 m²,Non,,,,,Equipée,,1,1,,,Gaz,,Double vitrage,,Non,Non,,,2,,,Oui,,,,,,Non,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,16 m²,11 m²,Oui,,,,,,,,86 m²,217 kWh/m²/an,,,,,,,,,,,,,,3,,1,,,,44,,32805 kWh/an,,,,,,,,,,,Américaine,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1080/molenbeek-saint-jean/vbc62064,VBC62064,Maison à vendre,349000,,1080 Molenbeek-Saint-Jean,,,,4,,193 m²,,32 m²,,,,,,,,,,Non specifié,,,,,,,,2,,,,,,,,,,,,,,,Information non communiquée,Information non communiquée,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,2,,30 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc37426,VBC37426,Appartement à vendre,189000,,1080 Molenbeek-Saint-Jean,,Non,,2,,85 m²,,28 m²,Non,Oui,,,,1,,,,Mazout,,,,,,3,Sud,2,,,Oui,7 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,264 kWh/m²/an,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbs84659,RBS84659,Appartement à vendre,299000,Menuetstraat 35 2,1080 Molenbeek-Saint-Jean,Excellent,Oui,1960,2,11 m²,101 m²,Non,30 m²,Oui,,,Super équipée,11 m²,1,1,4 m²,,Gaz,,Double vitrage,Oui,Non,Non,1,Est,,8 m,,Oui,3 m²,Ouest,,Oui,Oui,,,,,,,Pas de risque d’inondation,Information non communiquée,16 m²,,Non,,,,,,Oui,,,167 kWh/m²/an,,15/03/2035,,,,,,,,Non,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,17 m²,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc61149,VBC61149,Appartement à vendre,325000,,1080 Molenbeek-Saint-Jean,,Non,,3,,115 m²,,38 m²,Non,Oui,1,,,1,,,,Non specifié,,,,,,2,Sud-est,3,,,Oui,7 m²,,,,,,,,,,,Information non communiquée,Information non communiquée,,,Non,Non,Non,Non,Non,Non,Oui,,,122 kWh/m²/an,: 20250321-00007708414-01-1,,,,,,,,,,,,,,,1,,,,24,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc54538,VBC54538,Appartement à vendre,299900,,1080 Molenbeek-Saint-Jean,Normal,Non,1972,2,,100 m²,Non,37 m²,Non,,,Super équipée,,1,,,Oui,Gaz,,,,Non,,1,,2,7 m,,Oui,45 m²,,,,Oui,,pas d'application,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,Non,Non,Non,Non,Non,,,,247 kWh/m²/an,20231113­0000661534­01­6,13/11/2033,,,,Immédiatement,,,,,,,Oui,,,,,,,49,,,,,,,,,,,,,,,,,,,,38 m,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc60742,VBC60742,Appartement à vendre,210000,Chaussée de Gand 522,1080 Molenbeek-Saint-Jean,À rénover,,1959,2,,80 m²,Non,,Oui,,,Semi-équipée,13 m²,1,1,,Non,Mazout,,,Oui,,,3,,,,,Oui,9 m²,,,Oui,Oui,,pas d'application,,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,741 kWh/m²/an,,,,,Réserve naturelle,A l’acte,,Non,,,,,Oui,3,,,Non,,,,,,Non,Non,Non,,pas d'application,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc60243,VBC60243,Appartement à vendre,265000,Chaussée de Gand 479,1080 Molenbeek-Saint-Jean,Normal,,1960,3,,140 m²,Non,50 m²,Oui,,,Equipée,9 m²,1,1,,Non,Gaz,,,Non,Oui,,5,,,,,Oui,30 m²,,,Oui,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,,,,,,,,,,,,620 kWh/m²/an,,,,,Réserve naturelle,A convenir,,Non,,,,,Oui,5,,1,Non,,,,,,Non,Non,Non,,pas d'application,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/vbc59222,VBC59222,Appartement à vendre,270000,Rue Bouvier 16,1080 Molenbeek-Saint-Jean,Normal,,1997,2,14 m²,95 m²,Non,38 m²,Oui,,,,,1,1,,,Gaz,,,Oui,Non,Non,1,,2,,,,,,,,,Non,"oui, attestation conforme",,,,,Pas de risque d’inondation,Information non communiquée,12 m²,,,,,,,,,,,100 kWh/m²/an,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1080/molenbeek-saint-jean/rbt01751,RBT01751,Appartement à vendre,260000,Bd Louis Mettewie 55,1080 Molenbeek-Saint-Jean,Normal,Oui,1989,2,14 m²,83 m²,,,Oui,Oui,1,Non équipée,9 m²,1,1,,Non,Gaz,,Double vitrage,Oui,Oui,,5,,2,,,,,,,Non,Oui,,"oui, attestation conforme",,,,,Information non communiquée,Information non communiquée,13 m²,,,,Oui,Oui,,,,,,176 kWh/m²/an,20230126-000632459-01-5,,Non,Non,Réserve naturelle,A l’acte,Non,Non,Oui,Non,,Non,,6,,,Non,,,35,,13663 kWh/an,Non,Non,Oui,,pas d'application,,,,,,,Non,,,,,13 m²,,,,,1 m²,,,,Non,Non,,,,,,,
