ad_link,Ref,Titre,Prix,Addresse,Localite,Etat_du_bien,Année_de_construction,Nombre_de_chambres_à_coucher,Surface_chambre_à_coucher_1,Surface_chambre_à_coucher_2,Surface_chambre_à_coucher_3,Surface_habitable,Surface_totale,Garage,Nombre_de_place_de_parking_intérieur,Surface_du_garage,Porte_de_garage_motorisée,Station_de_charge_électrique,Équipement_de_la_cuisine,Nombre_de_salles_de_bain,Panneaux_solaires,Type_de_chauffage,Chauffage_au_sol,Pompe_à_chaleur,Type_de_vitrage,Compteur_électrique_individuel,Compteur_Bihoraire,Compteur_deau_individuel,Compteur_de_gaz_individuel,Air_conditionné,Parlophone,Alarme_antieffraction,Ascenseur,HammamSaunaJacuzzi,Orientation_de_la_façade_du_bien,Nombre_de_façades,Nombre_de_places_de_parking_extérieur,Jardin,Surface_du_jardin,Orientation_du_jardin,Terrasse_aménagée,Surface_de_la_terrasse,Orientation_de_la_terrasse,Raccordé_aux_égouts,Raccordé_au_gaz_de_ville,Raccordé_à_leau_courante,Citerne_à_eau_de_pluie,Piscine_extérieure,Conso_spécifique_dénergie_primaire,Attestation__Installation_électrique,Attestation__Citernes_à_mazout,Permis_de_bâtir_obtenu,Le_bien_fait_lobjet_dun_droit_de_préemption,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_D,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A_pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Le_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_D,Type_de_zone_inondable,Zone_inondable_délimitée,Caves,Surface_des_caves,Véranda,Nombre_de_Garages,Surface_de_lades_salles_de_bain,Accessible_aux_moins_valides,Surface_totale_du_terrain,Référence_PEB,Permis_durbanisation_accordé,Le_bien_est__classé__ou_fait_partie_dun_ensemble_classé_au_patrimoine,Bien_actuellement_loué,Disponibilité_du_bien,Meublé,Grenier,Salle_à_manger,Dressing,Buanderie,Local_vélo,Nombre_de_douches,Nombre_de_toilettes,Nombre_détages_de_limmeuble,Profondeur_du_terrain,Surface_du_séjour,Surface_salle_à_manger,Surface_de_la_cuisine,Largeur_de_la_façade,Surface_constructible,Largeur_du_terrain_à_rue,Date_de_validité_PEB,Surface_chambre_à_coucher_4,Surface_chambre_à_coucher_5,Surface_du_dressing,Type_de_cuisine,Espace_ouvert_sensible_à_leau__WORG,Étage_de_lappartement,Adoucisseur_deau,Porte_daccès_sécurisée,Affectation_urbanistique_la_plus_récente,Maison_basse_énergie,Feu_ouvert,Surface_du_bureau,Surface_du_grenier,GscoreLe_score_G_représente_le_risque_dinondation_pour_les_bâtiments_de_plus_de_25m²_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,PScoreLe_score_P_représente_le_risque_dinondation_pour_les_parcelles_terrains_et_se_compose_de_4_classes_A_à_DClasse_A__pas_dinondation_modéliséeClasse_B_faible_risque_dinondation_sous_le_changement_climatique_de_2050Classe_C_faible_risque_dinondation_sous_le_climat_actuelClasse_D_risque_moyen_dinondation_sous_le_climat_actuel,Emission_de_CO2,Balcon,Conso_annuelle_totale_dénergie_primaire,Possibilités_pour_profession_libérale,Domotique,Adaptations_pour_les_seniors,Surface_de_la_véranda,Attestation__Installation_électrique__Validité,Attestation__Asbuilt,Niveau_E,Niveau_S,Clef_électronique,Panneaux_solaires_thermiques
https://immovlan.be/fr/detail/maison/a-vendre/1750/sint-kwintens-lennik/rbt32782,RBT32782,Maison à vendre,390000,Gustaaf Van der Steenstraat 73,1750 Sint-Kwintens-Lennik,À rénover,1945,5,16 m²,11 m²,19 m²,180 m²,,Oui,1,26 m²,,,,1,,Mazout,,,Double vitrage,,,,,,,,Non,,,3,2,Oui,,,Oui,,,Non,,Oui,Oui,Non,842 kWh/m²/an,"oui, attestation non conforme",,Non,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,1,,Non,1732 m²,,Non,,Non,,,Oui,,,,,,1,,,35 m²,,9 m²,,,,,8 m²,14 m²,,Indépendante,,,,,,,,,34 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/sint-kwintens-lennik/rbt01185,RBT01185,Villa à vendre,590000,Frans Devoghellaan 41,1750 Sint-Kwintens-Lennik,,1972,4,,,,180 m²,,Oui,,,,,,1,,Mazout,,,Double vitrage,,,,,Non,,Non,Non,,Sud,4,2,,,,Oui,,,,,,,,386 kWh/m²/an,,,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,Non,2,,Non,1270 m²,20250306-0003546072-RES-2,Non,Non,Non,A l’acte,,Non,Non,Non,Non,Non,,2,3,,,,,,,18 m,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/sint-kwintens-lennik/rbs43232,RBS43232,Villa à vendre,465000,Bruegelhof 11,1750 Sint-Kwintens-Lennik,À rénover,1980,5,15 m²,16 m²,16 m²,255 m²,,Oui,2,46 m²,,,Semi-équipée,1,,,,,,,,,,,,Oui,Non,,,4,2,Oui,,,Oui,,,Oui,,Oui,Oui,,477 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,1,9 m²,Non,702 m²,,Oui,,Non,A l’acte,Non,Oui,,,Oui,,,3,,,35 m²,,12 m²,11 m,,11 m,,16 m²,25 m²,,Kitchenette,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/sint-kwintens-lennik/rbs42873,RBS42873,Maison à vendre,595000,Joseph Van den Bosschestraat 98,1750 Sint-Kwintens-Lennik,,1967,5,,,,238 m²,,Oui,,,,,,1,Oui,Gaz,,,,,,,,Non,,Non,Non,,Sud-est,4,1,Oui,,,Oui,24 m²,,,,,,Oui,290 kWh/m²/an,,,,Non,,,,,Risque moyen,Information non communiquée,Non,,Non,1,,Non,722 m²,20241204-003468351-RES-1,,Non,Non,A l’acte,,Non,Non,Non,Non,Non,,2,3,39 m,,,,10 m,,18 m,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt70226,RBT70226,Maison à vendre,605000,Gaasbeeksestraat 6 A,1750 Lennik,,1997,3,,,,274 m²,,Oui,,,,,,1,,Mazout,,,Double vitrage,,,,,Non,,Oui,Non,,,4,2,Oui,,,Oui,30 m²,,,,,,Non,298 kWh/m²/an,,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,Non,2168 m²,202505190003604430,,Non,Non,A l’acte,,Oui,Non,Non,Non,Non,,2,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt67393,RBT67393,Maison à vendre,475000,Zwartenbroekstraat 184,1750 Lennik,,2022,4,14 m²,19 m²,14 m²,240 m²,,,,,,,,2,,,,,Double vitrage,,,,,,,,,,,4,,Oui,,,Oui,,,Oui,Oui,Oui,,,,,,Oui,Non,,,,,Information non communiquée,Information non communiquée,,,,,15 m²,,772 m²,,Oui,,,A l’acte,,,,Oui,Oui,,,3,,,93 m²,,,,,,,,,15 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt18144,RBT18144,Maison à vendre,380000,Joseph Van Den Bosschestraat 93,1750 Lennik,Normal,1950,2,13 m²,12 m²,,152 m²,,Oui,1,24 m²,,,Super équipée,1,,Gaz,,,,,,,,,,,,,Est,3,2,Oui,,,Oui,,Ouest,Oui,Oui,Oui,,,,,,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,1,12 m²,,295 m²,,,,Oui,A l’acte,,Oui,,,,,,2,,,31 m²,,11 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt10016,RBT10016,Maison à vendre,429000,Tuitenbergstraat 84,1750 Lennik,Normal,1900,4,22 m²,13 m²,15 m²,199 m²,,Oui,,,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,,,Non,,,4,4,Oui,400 m²,Nord-est,Oui,18 m²,,Oui,Oui,Oui,Oui,Non,456 kWh/m²/an,,,Non,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,5 m²,,954 m²,,Non,,,A l’acte,Non,,Oui,,,,,,,19 m,26 m²,15 m²,12 m²,26 m,,26 m,14/01/2035,,,,Américaine,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/lennik/rbt44938,RBT44938,Villa à vendre,699000,Schapenstraat 181,1750 Lennik,À rénover,1972,5,13 m²,20 m²,11 m²,302 m²,,Oui,1,30 m²,,,,1,,,,,Double vitrage,,,,,,,,Non,,,4,4,Oui,,Nord-ouest,Oui,,,Oui,,Oui,,Non,640 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,1,8 m²,,2078 m²,,Non,,,,Non,Non,,Oui,,,,,2,92 m,59 m²,,16 m²,15 m,,15 m,22/05/2035,18 m²,10 m²,8 m²,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt40030,RBT40030,Maison à vendre,395000,Jan Baptist Van der Lindenstraat 18,1750 Lennik,Normal,1996,3,15 m²,8 m²,18 m²,136 m²,,Oui,,24 m²,,,Equipée,1,,Electrique,,,Double vitrage,,,,,,Oui,Oui,,,,3,,Oui,,Est,,,,,,Oui,,,333 kWh/m²/an,"oui, attestation non conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,98 m²,Non,1,4 m²,,447 m²,20250522-0003607596-RES-1,,,Non,,,Oui,Non,Non,Non,Non,,2,,36 m,20 m²,,11 m²,9 m,,12 m,22/05/2035,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,7 m²,55 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt38030,RBT38030,Maison à vendre,399000,Diepenbroekstraat 16,1750 Lennik,À rénover,1965,3,18 m²,19 m²,10 m²,180 m²,,Oui,,,,,Equipée,1,,Mazout,,,Double vitrage,,,,,,,,,,,3,1,Oui,200 m²,,Oui,20 m²,,Oui,,Oui,,,530 kWh/m²/an,"oui, attestation non conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,5 m²,,332 m²,,,,,A l’acte,Non,,,,,,,2,,,35 m²,,11 m²,8 m,,8 m,26/04/2035,,,,Américaine,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/lennik/rbt36965,RBT36965,Villa à vendre,580000,Koning Albertstraat 172,1750 Lennik,Normal,1967,4,15 m²,15 m²,7 m²,280 m²,,Oui,,,,,Super équipée,1,Oui,Mazout,,,Double vitrage,,,,,,Oui,,,,,4,3,Oui,250 m²,,Oui,10 m²,,Oui,,Oui,,Non,393 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,24 m²,Oui,1,7 m²,,699 m²,,Oui,,,A l’acte,Non,,,,,,,2,2,,44 m²,,11 m²,10 m,,10 m,14/05/2035,19 m²,,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt33934,RBT33934,Maison à vendre,725000,Loddershoek 10,1750 Lennik,À rénover,1900,4,23 m²,15 m²,13 m²,304 m²,,Oui,1,13 m²,,,Equipée,2,Oui,Mazout,,,Double vitrage,,,,,,,,Non,,,4,6,Oui,,Ouest,Oui,,,Oui,,,Oui,Oui,336 kWh/m²/an,"oui, attestation non conforme",,,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,12 m²,,1,7 m²,,4278 m²,,,,,A l’acte,Non,Oui,,,,,,,,135 m,51 m²,,16 m²,20 m,,20 m,04/03/2035,8 m²,,,Américaine,Non,,Oui,,,,,,58 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt33714,RBT33714,Maison à vendre,549000,Luitenant Jacopsstraat 123,1750 Lennik,À rénover,1964,3,16 m²,16 m²,14 m²,150 m²,,Oui,,37 m²,,,Equipée,1,,Gaz,,,Double vitrage,,,,,,,,Non,,,4,2,Oui,,Sud-est,Oui,,,Oui,Oui,Oui,Oui,Non,336 kWh/m²/an,"oui, attestation non conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,Non,,,1,5 m²,,1500 m²,,,,,,Non,Oui,,,,,,1,2,35 m,35 m²,,15 m²,11 m,,11 m,,,,,Américaine,Non,,Oui,,,,,,50 m²,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt25631,RBT25631,Maison à vendre,485000,Galgestraat 54,1750 Lennik,Normal,1963,3,16 m²,10 m²,11 m²,147 m²,,Oui,2,,,,Super équipée,1,,,,,Double vitrage,,,,,,,,,,Nord-est,4,2,Oui,800 m²,,Oui,55 m²,Sud-ouest,Oui,Oui,Oui,Oui,Non,343 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,,1,,,939 m²,,Non,,,A l’acte,Non,Oui,Oui,,,,,2,,,16 m²,16 m²,16 m²,8 m,,8 m,31/03/2035,,,,,Non,,,,,,,,,,,8697,,50282 kWh/an,,,,,08/10/2012,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/lennik/rbt23673,RBT23673,Villa à vendre,725000,Carnaalstraat 25,1750 Lennik,Excellent,1988,5,17 m²,17 m²,13 m²,382 m²,,Oui,1,,,,Super équipée,2,,Gaz,,,Double vitrage,,,,,,,Oui,,,,4,4,Oui,,,Oui,,,Oui,Oui,Oui,Oui,,219 kWh/m²/an,"oui, attestation conforme",,Oui,Non,,,,,Information non communiquée,Information non communiquée,Oui,100 m²,,1,6 m²,,993 m²,,Oui,,,A l’acte,,,,,,,,2,,,45 m²,,16 m²,,,,14/01/2035,10 m²,9 m²,,,Non,,Oui,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/sint-martens-lennik/rbt11604,RBT11604,Villa à vendre,729000,Waterhoflaan 7,1750 Sint-Martens-Lennik,,1988,4,,,,221 m²,,Oui,,,,,Equipée,1,,Gaz,,,,,,,,Non,,Oui,Non,,,4,2,Oui,,,Oui,,,,,,,,217 kWh/m²/an,,,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,,,Non,840 m²,20250417-0003580580-RES-1,,Non,Non,A l’acte,,Non,Non,Non,Non,Non,,2,,,,,,,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbt10074,RBT10074,Maison à vendre,753990,Karenbergstraat,1750 Lennik,Nouveau,,4,14 m²,16 m²,16 m²,292 m²,,Oui,1,,,,,2,,,,,,,,,,,,,Non,,,4,1,Oui,,,Oui,,,,,Oui,,Non,,,,,Non,,,,,Information non communiquée,Information non communiquée,,,,1,,Non,529 m²,,,,Non,,,Oui,,,,,,2,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbs97916,RBS97916,Maison à vendre,298000,,1750 Lennik,Normal,1964,1,,,,91 m²,,Oui,,,,,Semi-équipée,1,,Air pulsé,,,,,,,,,,,Non,,Sud-est,3,2,Oui,,,Oui,,,,,Oui,,,241 kWh/m²/an,"oui, attestation conforme",,,Non,,,,,Pas de risque d’inondation,Information non communiquée,Non,,Non,1,,,533 m²,20241119-0003451847-RES-1,,,Non,A l’acte,Non,Oui,Non,Non,Non,Non,,2,,,38 m²,,,,,,,,,,,,,,,Zone agricole,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbs81063,RBS81063,Maison à vendre,259000,Frans Van der Steenstraat 150,1750 Lennik,,1930,2,,,,100 m²,,,,,,,,1,,Electrique,,,Double vitrage,,,,,Non,,Non,Non,,,2,,,,,Oui,8 m²,,,,,,,187 kWh/m²/an,,,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,58 m²,20200821-0002306161-RES-1,Non,Non,,A l’acte,,,,,,,,1,3,13 m,,,,4 m,,4 m,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbs74724,RBS74724,Maison à vendre,325000,Bossuitstraat 84,1750 Lennik,À rénover,1936,5,15 m²,15 m²,8 m²,208 m²,,,,,,,Equipée,1,,Mazout,,,,,,,,,,,,,,4,2,Oui,,,Oui,,Sud,Oui,,,,,398 kWh/m²/an,,,,,,,,,Risque moyen,Information non communiquée,Oui,,,,,,430 m²,,,,Oui,,,,Oui,,,,,2,,,20 m²,17 m²,14 m²,,,,,22 m²,19 m²,,Américaine,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/lennik/rbs71469,RBS71469,Villa à vendre,499000,Trontingen 32,1750 Lennik,Normal,1957,3,15 m²,20 m²,15 m²,200 m²,,Oui,,16 m²,,,Semi-équipée,2,,Mazout,,,Double vitrage,,,,,,,Oui,,,,4,,Oui,,Nord-est,,,,,,Oui,,,543 kWh/m²/an,"oui, attestation non conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,Oui,,Oui,1,,,1745 m²,20240810-0003336845-RES-1,,,,,,Oui,,,,,,1,,46 m,34 m²,,20 m²,10 m,200 m²,42 m,,,,,,,,,,Zone agricole,,,20 m²,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbs66974,RBS66974,Maison à vendre,659000,Olmenlaan 62,1750 Lennik,,1979,4,,,,182 m²,,Oui,,,,,,1,,Non specifié,,,Double vitrage,,,,,Non,,Non,Non,,,4,1,Oui,,,Oui,,,,,,,,228 kWh/m²/an,,,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,,Non,1614 m²,20240226-0003152864-RES-1,Oui,Non,,A l’acte,,,,,,,,2,2,,,,,16 m,,,,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,Non,,,,,,,,,,,
https://immovlan.be/fr/detail/rez-de-chaussee/a-vendre/1750/lennik/rbr96006,RBR96006,Rez-de-chaussée à vendre,417480,Kroonstraat 79A,1750 Lennik,,2028,3,,,,97 m²,,,,,,Oui,Super équipée,1,Oui,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,Oui,,,3,,,,,Oui,30 m²,Sud,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbr95455,RBR95455,Maison à vendre,430154,Krommestraat 24,1750 Lennik,Nouveau,2028,4,,,,173 m²,,Oui,1,,,Oui,Super équipée,2,,Air pulsé,,Oui,Double vitrage,,,,,,,,,,,3,,Oui,,,Oui,12 m²,,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,Oui,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbr95454,RBR95454,Appartement à vendre,512667,Krommestraat 26,1750 Lennik,,2028,4,,,,118 m²,,,,,,Oui,Super équipée,1,,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,,,,3,,,,,Oui,38 m²,,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbr95453,RBR95453,Appartement à vendre,294566,Kroonstraat 81,1750 Lennik,,2028,1,,,,78 m²,,,,,,Oui,Super équipée,1,,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,,,,3,,,,,Oui,10 m²,,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/duplex/a-vendre/1750/lennik/rbr95334,RBR95334,Duplex à vendre,572055,Krommestraat 32,1750 Lennik,,2028,3,,,,136 m²,,,,,,Oui,Super équipée,1,,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,,,,3,,,,,Oui,27 m²,,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbr95225,RBR95225,Appartement à vendre,426702,Kroonstraat 79A 5,1750 Lennik,,2028,2,,,,102 m²,,,,,,Oui,Super équipée,1,,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,Oui,,,3,,,,,Oui,16 m²,Sud,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/maison/a-vendre/1750/lennik/rbr64489,RBR64489,Maison à vendre,895000,,1750 Lennik,,,4,,,,885 m²,,Oui,,,,,,,,Mazout,,,Double vitrage,,,,,Non,,Non,Non,,,4,,,,,Oui,,,,,,,,380 kWh/m²/an,,,,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Non,2450 m²,1127966,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbr55737,RBR55737,Appartement à vendre,485558,Kroonstraat 78,1750 Lennik,Excellent,2024,2,,,,126 m²,,Oui,,,,,Equipée,1,,,,,,,,,,,Oui,,Oui,,,,1,Oui,,,Oui,,,,,,,,,,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Américaine,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbr55734,RBR55734,Appartement à vendre,,,1750 Lennik,,2024,2,,,,126 m²,,Oui,,,,,Equipée,1,,,,,,,,,,,Oui,,Oui,,,,1,Oui,,,Oui,,,,,,,,,,,,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Américaine,,0,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/lennik/rbo69596,RBO69596,Villa à vendre,682062,Karenbergstraat,1750 Lennik,Nouveau,,3,,,,194 m²,,Oui,1,,,,,1,,Air pulsé,,Oui,Double vitrage,,,,,,,,,,,4,3,Oui,,,Oui,,,Oui,,Oui,Oui,,,"oui, attestation conforme",,Non,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,,Oui,528 m²,,Oui,,,,Non,Oui,,,,,,2,,,,,,9 m,,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/villa/a-vendre/1750/lennik/rbo68007,RBO68007,Villa à vendre,599036,,1750 Lennik,Nouveau,,3,,,,191 m²,,Oui,1,,,,,1,,Air pulsé,,Oui,Double vitrage,,,,,,,,,,Nord-est,4,2,Oui,,,Oui,,,Oui,,Oui,Oui,,,"oui, attestation conforme",,Oui,Non,,,,,Pas de risque d’inondation,Information non communiquée,,,,1,,Oui,564 m²,,Oui,,,,,Oui,,,,,,2,,,,,,9 m,,9 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbj93545,RBJ93545,Appartement à vendre,614165,Kroonstraat 78,1750 Lennik,Nouveau,,2,,,,146 m²,,,,,,Oui,Super équipée,1,,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,11 m²,,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbj93544,RBJ93544,Appartement à vendre,566480,Kroonstraat 78,1750 Lennik,Nouveau,,2,,,,127 m²,,,,,,Oui,Super équipée,1,,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,9 m²,Sud,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1750/lennik/rbj93543,RBJ93543,Appartement à vendre,579610,Kroonstraat 78,1750 Lennik,Nouveau,,2,,,,127 m²,,,,,,Oui,Super équipée,1,,Air pulsé,,Oui,Double vitrage,,,,,,Oui,,Oui,,,,,,,,Oui,9 m²,Sud,Oui,,Oui,,,,"oui, attestation conforme",,Oui,,,,,,Pas de risque d’inondation,Information non communiquée,,,,,,Oui,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
https://immovlan.be/fr/detail/appartement/a-vendre/1785/merchtem/rbt70778,RBT70778,Appartement à vendre,290000,Mandsteenweg 16A 3,1785 Merchtem,Normal,2008,2,,,,93 m²,,Oui,,,,,,1,,Gaz,,,,,,,,,,,Non,,Nord,2,,,,,Oui,10 m²,,,,,,,193 kWh/m²/an,pas d'application,,,Non,,,,,Information non communiquée,Information non communiquée,Non,,Non,,,,,20250423-0003582244-RES-1,,,Non,A l’acte,Non,Non,Non,Non,Non,Non,,2,3,,35 m²,,,,,,23/04/2035,,,,,,,,,"Zone d'habitat (résidentiel, urbain ou rural)",,,,,,,,,,,,,,,,,,,
